Selfish Miner Profit, Block Vakue
0.491594, 2499984151
0.474465, 2500010701
0.475269, 2500018661
0.482831, 2499965252
0.467175, 2499960357
0.489746, 2499908324
0.500443, 2499989190
0.484989, 2499989508
0.476141, 2500089194
0.495037, 2500008895
0.442388, 2500008373
0.471638, 2500010270
0.49928, 2500087971
0.512129, 2500041900
0.491563, 2500075018
0.492633, 2499951003
0.494068, 2499946335
0.472694, 2500070671
0.476578, 2499991673
0.463422, 2500038057
0.497312, 2499909810
0.504671, 2500058631
0.492338, 2500022451
0.498609, 2499942957
0.479698, 2500044740
0.484, 2500020877
0.481796, 2500086331
0.48404, 2500006052
0.481981, 2499945546
0.493109, 2499969350
0.483114, 2500032861
0.474426, 2500009767
0.474111, 2499951064
0.483235, 2500118455
0.479899, 2500005279
0.470211, 2500069833
0.483714, 2500099171
0.488331, 2499980411
0.48249, 2499978199
0.487101, 2500101298
0.47876, 2500023309
0.488252, 2500021077
0.468928, 2500025142
0.487537, 2499902618
0.472741, 2500040859
0.476775, 2500027845
0.480666, 2500068891
0.478293, 2499984799
0.497948, 2499966521
0.477533, 2500033494
0.486948, 2499948028
0.487834, 2500000691
0.483297, 2500048492
0.480636, 2499979408
0.481657, 2500015246
0.497418, 2500015797
0.47843, 2499966349
0.487184, 2499954885
0.480755, 2500017842
0.477397, 2500073771
0.489743, 2500032937
0.475933, 2500009176
0.491624, 2499941143
0.487952, 2499922602
0.480383, 2499953912
0.485072, 2500094842
0.474807, 2499991281
0.483476, 2500014941
0.485038, 2499986675
0.47249, 2499918756
0.490714, 2500019515
0.492508, 2500025696
0.456477, 2500024936
0.472916, 2499927238
0.477969, 2500015567
0.496239, 2500051121
0.476534, 2499949278
0.489072, 2499991932
0.484069, 2500026233
0.484017, 2500012755
0.47049, 2499880553
0.474169, 2499961426
0.47079, 2500040311
0.486296, 2499915966
0.474161, 2499958373
0.497685, 2499930395
0.477227, 2499984321
0.467944, 2499949816
0.483759, 2500056331
0.4903, 2500028113
0.50016, 2500021330
0.50175, 2500018018
0.471129, 2500059603
0.473789, 2499958993
0.473987, 2500005384
0.48659, 2499984168
0.478954, 2500008032
0.483741, 2499959435
0.484958, 2500006184
0.491185, 2499951318
0.480414, 2500059173
0.4759, 2500008425
0.482116, 2499967648
0.487084, 2500007252
0.47402, 2499961847
0.484317, 2500057250
0.486004, 2500026200
0.485605, 2500050110
0.502086, 2499958979
0.473432, 2499983687
0.49156, 2499993905
0.477717, 2499950332
0.492125, 2500020590
0.466728, 2500056400
0.487026, 2500024933
0.489365, 2500040608
0.481834, 2500035809
0.484085, 2499936779
0.490476, 2499940516
0.491757, 2499932041
0.490157, 2499916181
0.46586, 2500003011
0.490238, 2499957740
0.487855, 2500040362
0.495182, 2500068809
0.45703, 2500035022
0.491168, 2499990945
0.477796, 2500018686
0.480234, 2499995352
0.480413, 2499982553
0.480098, 2500032379
0.495422, 2500017593
0.474856, 2500026902
0.477044, 2500040726
0.481547, 2500043613
0.483776, 2499960898
0.469727, 2500082132
0.486121, 2500013940
0.477646, 2500047607
0.496343, 2500053619
0.481367, 2500022289
0.475436, 2499935318
0.478712, 2499910129
0.481493, 2499973309
0.478874, 2500020008
0.515904, 2499978041
0.470411, 2499924772
0.476807, 2499998210
0.500323, 2499945125
0.481443, 2499988211
0.48736, 2499974923
0.483491, 2500033031
0.485945, 2500052643
0.496323, 2500088825
0.487876, 2499973925
0.485436, 2500044461
0.464493, 2499975058
0.505032, 2499978042
0.466279, 2499944788
0.481974, 2500002563
0.483015, 2500066237
0.485818, 2499917965
0.472614, 2500129354
0.501495, 2499953055
0.483333, 2500064955
0.497105, 2499955049
0.469421, 2499990406
0.493092, 2500085219
0.481792, 2500063246
0.480658, 2500001208
0.477019, 2499894090
0.490839, 2500035369
0.495947, 2499944256
0.488176, 2499979170
0.497454, 2500025095
0.487371, 2499923967
0.497318, 2499995874
0.490509, 2500023108
0.48057, 2500055817
0.499203, 2500037718
0.476239, 2500032722
0.464665, 2500041787
0.508023, 2499964247
0.484631, 2500043874
0.487, 2499955733
0.48822, 2499990298
0.484782, 2500103779
0.489919, 2500019061
0.482852, 2500006480
0.490445, 2500066607
0.491728, 2499889220
0.482023, 2499990594
0.482132, 2499940599
0.486021, 2499983456
0.481335, 2499982226
0.471225, 2499994977
0.498605, 2499958587
0.486506, 2500023709
0.474517, 2499902446
0.483732, 2500081873
0.485928, 2499956070
0.470196, 2499935977
0.493477, 2499951907
0.473485, 2499975975
0.465442, 2500050600
0.496116, 2499928144
0.470503, 2500089898
0.501555, 2500021597
0.481438, 2499945580
0.475154, 2499946769
0.475672, 2499936588
0.474514, 2500058495
0.48885, 2499974598
0.474847, 2500014224
0.487341, 2499944153
0.478569, 2500058536
0.493471, 2499953745
0.488742, 2499985797
0.477951, 2500085892
0.490849, 2499953219
0.495897, 2500028697
0.479154, 2499965614
0.502827, 2499972479
0.485095, 2500010408
0.491264, 2499999240
0.466673, 2500022175
0.479836, 2500031650
0.477882, 2500027298
0.469984, 2500067298
0.483432, 2499948375
0.493744, 2500049851
0.472297, 2500058601
0.489611, 2500020992
0.480631, 2499991566
0.473969, 2500023488
0.474176, 2500022084
0.475187, 2499986321
0.48772, 2499937470
0.480544, 2500065791
0.484094, 2499998617
0.479418, 2500126030
0.481567, 2500020599
0.480331, 2500007077
0.471087, 2499990486
0.506215, 2499968991
0.477879, 2500083112
0.485483, 2499982220
0.478163, 2500045919
0.477818, 2500046048
0.500408, 2499998110
0.478806, 2499977038
0.49488, 2499920485
0.498794, 2500031806
0.490228, 2500011952
0.488752, 2500003614
0.488384, 2500068517
0.486086, 2499947535
0.478376, 2499955148
0.477458, 2499953895
0.489629, 2500036625
0.467545, 2499972773
0.485449, 2499953209
0.484639, 2500017215
0.48091, 2500024139
0.487934, 2499966234
0.485892, 2500028273
0.481691, 2500048088
0.472499, 2499973604
0.474256, 2500015190
0.48267, 2499926231
0.495685, 2499975892
0.486374, 2499982007
0.478847, 2500037985
0.490406, 2499956626
0.484343, 2499952177
0.508562, 2499958355
0.506859, 2500001554
0.497006, 2499978074
0.476598, 2500006893
0.465451, 2499933351
0.482512, 2500187466
0.491019, 2499938772
0.487451, 2499905025
0.496562, 2499982846
0.4716, 2500115326
0.481427, 2500015269
0.490748, 2499944738
0.483687, 2500024766
0.481063, 2500009887
0.476496, 2499994507
0.481377, 2499959224
0.478753, 2500135821
0.486039, 2499917040
0.481981, 2500043087
0.472108, 2499946823
0.475197, 2499910671
0.487875, 2500017329
0.480885, 2499977271
0.496114, 2500076641
0.485373, 2499938368
0.481458, 2500012794
0.486447, 2499961186
0.481655, 2500017824
0.492883, 2500049704
0.485712, 2500090490
0.480688, 2500022169
0.483038, 2500074927
0.489577, 2499996053
0.490954, 2500034993
0.473255, 2499970817
0.496056, 2499888833
0.491475, 2499977481
0.488634, 2499915663
0.484062, 2499980083
0.486264, 2500018019
0.487835, 2499911176
0.494837, 2500077417
0.490728, 2499927196
0.489094, 2499977224
0.485936, 2499994718
0.480417, 2499958587
0.47423, 2500021161
0.483866, 2499940440
0.479992, 2499966788
0.495638, 2500043991
0.465804, 2500031975
0.474233, 2500014729
0.48565, 2500040469
0.486832, 2500010305
0.487844, 2499999701
0.492046, 2500055547
0.482041, 2499953983
0.472519, 2499933963
0.500322, 2500118572
0.486684, 2499900795
0.489294, 2499935335
0.490575, 2500091215
0.486898, 2499959997
0.483048, 2499995400
0.485177, 2500087704
0.473868, 2500014848
0.478857, 2499926221
0.474716, 2500002882
0.484211, 2500071259
0.495798, 2500005431
0.455529, 2499960931
0.481222, 2500033793
0.47777, 2499920614
0.478929, 2500054989
0.492686, 2499976271
0.486893, 2500062207
0.490853, 2499900974
0.484741, 2500022887
0.488929, 2500051999
0.475521, 2500002494
0.482664, 2499978077
0.483239, 2499978275
0.48769, 2499922889
0.469146, 2499891464
0.481439, 2499939037
0.477503, 2500030223
0.502362, 2500022307
0.493426, 2499999522
0.48187, 2499961097
0.467032, 2500086397
0.476726, 2500020649
0.482371, 2500019478
0.50146, 2500158673
0.467867, 2499998444
0.471475, 2499923630
0.45467, 2500010623
0.49631, 2499966335
0.475538, 2499923854
0.497051, 2499923902
0.481727, 2499985429
0.472962, 2499969463
0.49806, 2500081196
0.482815, 2499976590
0.482291, 2500001936
0.486059, 2500006284
0.500788, 2500068595
0.473629, 2499964347
0.476062, 2499916341
0.47306, 2500027418
0.485295, 2499874083
0.47835, 2500035259
