Selfish Miner Profit, Block Vakue
0.24563, 12753979
0.254861, 12751514
0.258224, 12759127
0.251427, 12757110
0.259487, 12756626
0.247748, 12756389
0.256528, 12759361
0.252644, 12752170
0.253763, 12755486
0.252666, 12753968
0.256754, 12755675
0.24474, 12752201
0.25325, 12755543
0.254384, 12751621
0.2629, 12759330
0.250276, 12755703
0.251659, 12752788
0.25734, 12755620
0.252303, 12752373
0.255785, 12759192
0.248074, 12756974
0.247511, 12758682
0.251416, 12752169
0.253288, 12753933
0.246879, 12754663
0.260194, 12751551
0.25457, 12756573
0.255565, 12759132
0.256441, 12756883
0.257307, 12758003
0.246439, 12757660
0.251989, 12750583
0.246725, 12750850
0.252298, 12750244
0.240617, 12749112
0.255019, 12755317
0.255769, 12752080
0.244829, 12757986
0.25507, 12760018
0.255765, 12757604
0.249972, 12754452
0.251091, 12756437
0.257973, 12754767
0.252793, 12753852
0.250819, 12757415
0.256306, 12756359
0.24557, 12757024
0.252494, 12758012
0.249227, 12758218
0.245771, 12752306
0.245084, 12760970
0.253351, 12756097
0.246377, 12758503
0.246661, 12758933
0.257171, 12756694
0.254542, 12750478
0.247612, 12748679
0.242329, 12753192
0.255846, 12756531
0.256579, 12753530
0.245947, 12749725
0.242054, 12754971
0.261988, 12751179
0.252094, 12755944
0.258641, 12753307
0.248063, 12757462
0.245329, 12758863
0.255228, 12761449
0.255627, 12753236
0.244909, 12758279
0.247921, 12753317
0.255482, 12753530
0.250525, 12751155
0.252755, 12755285
0.257165, 12759835
0.244369, 12749239
0.248267, 12764345
0.255462, 12751745
0.244902, 12759743
0.254381, 12751888
0.253483, 12754413
0.244847, 12761191
0.248997, 12759621
0.248791, 12755188
0.244655, 12747534
0.257949, 12757629
0.249894, 12751117
0.259132, 12753611
0.250959, 12756895
0.25803, 12749668
0.247394, 12754804
0.249655, 12756753
0.257514, 12759090
0.24767, 12757797
0.257887, 12757440
0.252815, 12758087
0.250408, 12752545
0.245434, 12758237
0.246839, 12751937
0.254912, 12754406
0.256957, 12762517
0.254004, 12756463
0.249711, 12755564
0.248568, 12759861
0.257495, 12747186
0.266009, 12754427
0.246456, 12750856
0.247404, 12753917
0.243302, 12753829
0.25444, 12754740
0.249892, 12752141
0.256272, 12756796
0.241683, 12748130
0.254547, 12760952
0.25266, 12751961
0.242487, 12750526
0.245491, 12751663
0.251638, 12753383
0.258675, 12758717
0.250998, 12749966
0.249818, 12761525
0.252202, 12756645
0.247684, 12751211
0.252573, 12751296
0.254631, 12750569
0.241311, 12759281
0.246091, 12753284
0.245383, 12756118
0.259016, 12751110
0.246769, 12759284
0.247019, 12751795
0.252273, 12754084
0.240354, 12761239
0.245558, 12751757
0.247019, 12757152
0.248496, 12752642
0.249503, 12753133
0.256222, 12755845
0.249182, 12755044
0.244896, 12756686
0.263894, 12757363
0.257403, 12757052
0.243134, 12759910
0.249393, 12751411
0.251657, 12758664
0.249555, 12759289
0.251922, 12756601
0.257471, 12754496
0.257701, 12756780
0.24964, 12756679
0.243425, 12754122
0.26139, 12750632
0.2485, 12759803
0.248428, 12755000
0.258513, 12764107
0.259942, 12756573
0.258289, 12755607
0.251063, 12754419
0.255593, 12752884
0.264355, 12761040
0.260704, 12753829
0.251561, 12758383
0.249516, 12758392
0.253289, 12754964
0.254649, 12753458
0.255921, 12749419
0.251046, 12757374
0.248161, 12755955
0.250599, 12755360
0.247262, 12759997
0.24621, 12751351
0.25496, 12751895
0.250119, 12751805
0.25519, 12757719
0.254709, 12753154
0.253784, 12751756
0.248827, 12756332
0.255219, 12756826
0.248783, 12752687
0.248952, 12757122
0.256872, 12758538
0.244675, 12753213
0.245521, 12756187
0.252287, 12749829
0.248582, 12753377
0.259105, 12753813
0.253303, 12757816
0.238519, 12752000
0.253852, 12751683
0.244305, 12752124
0.249399, 12755212
0.245556, 12753532
0.246993, 12755594
0.248625, 12750338
0.249705, 12768497
0.255501, 12750725
0.258778, 12748315
0.246028, 12753873
0.246891, 12763342
0.246182, 12756192
0.24956, 12751151
0.242591, 12756871
0.243076, 12755808
0.253286, 12754706
0.257503, 12752186
0.247598, 12764807
0.250199, 12749173
0.254139, 12758180
0.253831, 12751300
0.273555, 12748718
0.262048, 12756340
0.247111, 12753475
0.243737, 12760578
0.258926, 12750696
0.250983, 12756016
0.24577, 12752326
0.251766, 12756375
0.252756, 12758653
0.251359, 12761568
0.256803, 12756686
0.246518, 12760456
0.253705, 12754817
0.261332, 12757602
0.243249, 12753014
0.243026, 12747158
0.265109, 12753490
0.248919, 12749075
0.256449, 12753676
0.247883, 12756389
0.244188, 12748754
0.263955, 12760633
0.257407, 12749898
0.250054, 12753472
0.254988, 12754721
0.250874, 12752141
0.25581, 12756614
0.255165, 12750844
0.25448, 12752726
0.247479, 12758245
0.257132, 12757386
0.255019, 12756154
0.248303, 12757993
0.248044, 12755838
0.248348, 12755077
0.244284, 12759071
0.256529, 12751812
0.244023, 12750382
0.257107, 12763574
0.258769, 12748013
0.246427, 12750480
0.250022, 12761619
0.244629, 12752241
0.239003, 12754770
0.252225, 12761368
0.244536, 12756162
0.250294, 12749829
0.252061, 12755307
0.240566, 12760193
0.252638, 12755489
0.249699, 12752308
0.254293, 12757516
0.245886, 12749428
0.250015, 12759031
0.239051, 12753404
0.255289, 12759547
0.250786, 12748025
0.248334, 12756737
0.2532, 12758817
0.245057, 12755280
0.252667, 12753533
0.259091, 12753547
0.24802, 12749591
0.247049, 12747346
0.25628, 12750744
0.252579, 12757261
0.250628, 12756695
0.257395, 12755064
0.246881, 12752320
0.260974, 12761275
0.255866, 12756577
0.243098, 12756493
0.262827, 12766440
0.254224, 12754987
0.254168, 12749644
0.257626, 12755860
0.24722, 12752694
0.249822, 12749660
0.256144, 12749663
0.255409, 12754058
0.253202, 12752917
0.249662, 12760903
0.242858, 12753426
0.257728, 12755240
0.252409, 12755550
0.245391, 12760003
0.249474, 12752552
0.253866, 12749123
0.248333, 12757061
0.239486, 12746105
0.25024, 12757621
