Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.0593622, 1.84813, 8.03452
0.0529472, 10.9465, 6.66189
0.0564228, 2.58791, 1.17984
0.0579858, 6.82339, 9.1557
0.057394, 4.40993, 7.15438
0.056699, 5.69459, 9.39298
0.0552808, 8.50383, 10.0169
0.0557883, 1.23344, 7.11058
0.0567511, 8.24956, 6.16017
0.0522836, 9.84827, 5.54604
0.0575516, 7.61271, 1.25065
0.0549069, 3.3777, 1.877
0.0559992, 4.58213, 6.9136
0.0568995, 3.53106, 2.77968
0.0569905, 6.95411, 5.09331
0.0565105, 9.83835, 4.19783
0.0561644, 2.42346, 2.43118
0.0541933, 10.0203, 6.86178
0.0524273, 10.3347, 10.2888
0.0560537, 7.31294, 7.43997
0.0577734, 2.44728, 5.97177
0.0571042, 9.43763, 8.88425
0.0550781, 3.10526, 8.24625
0.0574995, 5.02322, 10.682
0.0558606, 10.8305, 6.617
0.0625338, 2.49555, 4.14116
0.0582814, 8.23474, 5.28392
0.0596809, 10.0483, 6.68661
0.0560961, 7.91374, 5.02482
0.0559837, 2.32942, 6.24695
0.0550619, 1.32698, 6.90487
0.0567418, 7.63671, 2.81456
0.0550163, 2.6036, 1.04938
0.0564158, 6.62496, 2.40113
0.0552225, 9.17845, 10.271
0.0553152, 2.40731, 3.07742
0.057282, 6.10283, 10.4256
0.0608882, 8.8372, 3.28167
0.0583062, 7.57694, 5.84155
0.0561035, 1.85494, 4.51609
0.0593446, 1.08886, 8.65809
0.0513518, 9.91387, 2.54202
0.0605255, 2.88033, 9.0744
0.0554328, 6.42437, 4.66242
0.059685, 7.09135, 1.77615
0.0581357, 3.72492, 7.85162
0.056902, 9.15734, 10.5534
0.0579433, 9.03178, 4.42367
0.0612694, 10.7511, 9.25298
0.0559733, 3.42054, 6.37102
0.0588842, 5.31474, 7.50182
0.0585074, 3.87706, 9.04459
0.0555516, 8.10923, 10.5988
0.0517068, 4.31653, 3.47458
0.056242, 2.76435, 2.80125
0.0576956, 9.93825, 3.73811
0.0572741, 8.53331, 7.45779
0.0554645, 7.89485, 2.99867
0.0579419, 4.11249, 6.22474
0.0515759, 10.2098, 8.02216
0.0528745, 3.13509, 5.73392
0.0533636, 6.04714, 2.96498
0.0589632, 4.68353, 3.37098
0.0548249, 9.5968, 7.74834
0.0562036, 10.901, 3.75037
0.0581287, 8.14455, 2.71119
0.0521053, 2.89631, 3.10656
0.0538686, 10.8158, 4.49278
0.0629261, 4.86323, 6.87895
0.0616493, 10.4308, 10.5372
0.0500757, 10.064, 3.20442
0.0601907, 8.94969, 5.99856
0.0575575, 1.04283, 8.46853
0.0567609, 3.73486, 2.89307
0.0551396, 5.76515, 4.85727
0.0608301, 9.68588, 7.05183
0.0539923, 8.60801, 10.1372
0.0576857, 4.90146, 6.52417
0.0550593, 9.76532, 3.02099
0.0547568, 6.24634, 2.25608
0.0580069, 6.90445, 2.06758
0.0521189, 7.62738, 7.9651
0.0591418, 6.94896, 10.6102
0.0564833, 4.04294, 10.9925
0.0563921, 8.8316, 1.07071
0.0486457, 3.21802, 1.45281
0.0566034, 9.63163, 2.1597
0.0593949, 7.32483, 10.0109
0.0545946, 9.13621, 9.25431
0.0556289, 10.4608, 4.3852
0.0583446, 2.60395, 10.7686
0.0601959, 3.25013, 1.5652
0.0548965, 4.12241, 4.94857
0.0596695, 8.58808, 7.4663
0.0607741, 5.3235, 7.15239
0.0575221, 9.03949, 8.89984
0.0546268, 1.85761, 3.25142
0.0545319, 9.35287, 2.17776
0.0502708, 9.62745, 3.92934
0.0588719, 1.17771, 8.24892
0.0563414, 7.3318, 9.48116
0.0569737, 10.1149, 2.26076
0.0563089, 5.09971, 4.89266
0.0632656, 7.25477, 5.49213
0.0566826, 10.8332, 6.32202
0.0629209, 1.00395, 6.07456
0.0567304, 8.2007, 4.21376
0.0541325, 2.97548, 4.81733
0.0577206, 4.62899, 3.9429
0.0569126, 8.40194, 8.95378
0.049582, 10.8569, 3.20821
0.0517398, 5.54762, 2.80269
0.059475, 2.72695, 6.62916
0.0577668, 1.30612, 3.47369
0.0586048, 7.69564, 7.81536
0.057723, 2.83498, 1.03101
0.0579769, 8.00344, 7.1714
0.0647411, 6.5077, 6.80567
0.0543065, 3.94691, 4.25412
0.0608289, 1.64124, 7.91681
0.0509166, 3.40609, 2.29028
0.0559274, 4.15275, 5.05653
0.0620394, 10.918, 5.45037
0.0517227, 1.63305, 5.72533
0.0562285, 5.77263, 10.6363
0.0626572, 2.85485, 10.6194
0.0606431, 4.77552, 9.94271
0.0573427, 4.84809, 2.87427
0.0593215, 1.53228, 10.8883
0.0481956, 9.79428, 2.0298
0.0562722, 9.00873, 7.44895
0.0600247, 5.29614, 7.94468
0.058764, 6.20711, 3.29603
0.0572384, 3.26099, 7.99336
0.0555664, 5.44584, 1.81079
0.0542835, 3.5168, 7.30577
0.0649878, 9.76009, 10.9111
0.0550971, 1.02112, 1.1141
0.049621, 2.44108, 3.29878
0.0516455, 5.03009, 6.41476
0.0551447, 7.50385, 10.3509
0.0563229, 3.68124, 10.9618
0.0594487, 6.44769, 2.57018
0.0572374, 8.52273, 8.32102
0.0570159, 3.00357, 1.83394
0.0556945, 3.55553, 7.44823
0.0583014, 2.45493, 7.29229
0.0602653, 7.18633, 1.81449
0.0568391, 6.04589, 1.26981
0.0583507, 3.77626, 1.06451
0.054649, 8.77704, 1.22744
0.0581451, 2.0451, 10.9575
0.0569257, 2.25969, 5.79405
0.0595487, 1.52318, 2.91574
0.0566997, 4.11778, 4.81992
0.0556454, 5.72869, 4.41704
0.0584782, 8.03365, 4.465
0.0578661, 3.65098, 6.36783
0.0559437, 9.7029, 10.1354
0.0569669, 6.92008, 6.12254
0.0555674, 6.59867, 9.49846
0.0545138, 5.7195, 1.43338
0.0531103, 10.2917, 3.66428
0.0504186, 7.32239, 7.17911
0.0567141, 5.55441, 9.07611
0.0599628, 6.16747, 8.84896
0.0531037, 8.362, 7.17602
0.0508005, 2.14169, 1.72021
0.0548196, 7.12149, 10.3879
0.0575967, 2.50177, 8.10647
0.0593363, 10.4551, 5.36895
0.0536545, 10.5138, 9.05507
0.0572234, 4.02229, 7.4776
0.0517793, 6.63403, 2.69389
0.0586363, 9.07546, 10.596
0.0559216, 4.32169, 9.21977
0.0572399, 3.45164, 6.71261
0.0566106, 7.54827, 1.95361
0.0547779, 6.50717, 9.64566
0.0591244, 8.91973, 6.55432
0.0582494, 8.16765, 1.012
0.0576501, 3.08541, 3.18451
0.0538689, 1.33277, 9.88344
0.0566788, 5.28016, 5.29506
0.0580934, 8.457, 3.2941
0.0587468, 6.77812, 1.90245
0.0576155, 9.06405, 10.1242
0.0579425, 8.25809, 6.8714
0.0565614, 3.70557, 2.95295
0.0592011, 6.8182, 5.69401
0.0558899, 1.80589, 6.24706
0.0552832, 2.40431, 1.36223
0.0598892, 5.1722, 6.07924
0.0592411, 10.4785, 3.44804
0.0532172, 5.93448, 2.32608
0.0572566, 6.11776, 8.03155
0.0556984, 4.04874, 9.78443
0.0604027, 1.82087, 9.44986
0.0576888, 7.37237, 4.4435
0.0605306, 7.90832, 6.03574
0.0610286, 8.2128, 9.65404
0.0588004, 2.26504, 9.17678
0.0557571, 2.36148, 8.05728
0.0614718, 9.38422, 5.25027
0.0529387, 3.17328, 2.29317
0.0544073, 10.026, 8.26878
0.0552167, 9.95152, 5.50937
0.057792, 2.3963, 9.22213
0.0579639, 10.9591, 8.25561
0.0523007, 6.25094, 4.24634
0.0544197, 6.47765, 4.83162
0.0583504, 1.63444, 2.31859
0.0500351, 7.89415, 7.94434
0.0613845, 8.01445, 4.66963
0.0604164, 4.44476, 10.0494
0.0556635, 2.78447, 4.1012
0.0570091, 5.25195, 3.72548
0.0547466, 8.07162, 3.64389
0.0563376, 8.15176, 3.9008
0.0591493, 6.75687, 2.58701
0.0522297, 1.35935, 1.64698
0.0493165, 7.41328, 2.41
0.0609811, 2.09549, 5.85829
0.056576, 9.28457, 1.23221
0.0541405, 8.13107, 10.5934
0.0520221, 4.32975, 2.66436
0.0583285, 7.09335, 5.1281
0.0601463, 2.98694, 7.8065
0.0546171, 3.19011, 10.9338
0.0539609, 9.08792, 6.05856
0.053171, 6.11849, 4.5102
0.0519674, 9.16704, 9.90621
0.0530372, 9.98145, 10.6342
0.0603504, 9.81392, 4.50604
0.0552906, 7.631, 4.97236
0.0520113, 4.04273, 10.3618
0.0502675, 5.74416, 10.3189
0.0530016, 9.8665, 1.70671
0.0586394, 10.1038, 2.24782
0.0622145, 8.47149, 9.28169
0.0548959, 4.42866, 9.15141
0.0543632, 2.12067, 8.23695
0.0564707, 9.05678, 2.82027
0.0587646, 7.96056, 9.8767
0.0561062, 5.1452, 6.04018
0.0527231, 6.48538, 9.39713
0.0581179, 6.0054, 6.44995
0.0590169, 10.9971, 6.43205
0.0581098, 8.14922, 1.1671
0.0551531, 7.42662, 4.94768
0.0550452, 7.57637, 2.84175
0.0581442, 4.42156, 2.24963
0.0611266, 6.91139, 2.59381
0.0609565, 10.9837, 7.43696
0.0602801, 9.98562, 8.73334
0.0577939, 5.95508, 2.84581
0.0557524, 4.69973, 1.13955
0.0620108, 3.49288, 7.58632
0.0532854, 9.48171, 1.02798
0.0579322, 10.1729, 4.20221
0.0562375, 1.80079, 2.071
0.0637316, 2.64107, 1.35803
0.0499213, 10.7472, 8.94774
0.0554272, 3.83537, 2.61717
0.0578932, 1.54719, 10.3379
0.0589512, 5.47488, 7.87327
0.059446, 6.4095, 7.40261
0.0647493, 7.57782, 4.42785
0.0577831, 1.65048, 6.14021
0.0552242, 8.62709, 8.63959
0.0606906, 7.14184, 7.07032
0.0594045, 10.6289, 10.6828
0.0547448, 7.7326, 9.88372
0.0638564, 5.18607, 4.36426
0.0579925, 3.42848, 7.98961
0.0595734, 10.9533, 4.64342
0.0566922, 7.29317, 10.9251
0.0546501, 7.87776, 10.3091
0.0639878, 2.71035, 9.42069
0.054549, 10.8444, 7.63038
0.0518196, 9.89311, 4.91087
0.0539458, 10.5333, 1.97039
0.0573652, 1.19572, 1.52065
0.0560773, 3.20152, 3.61567
0.0608471, 10.9823, 2.23844
0.0581543, 7.61386, 10.9703
0.0547581, 10.9859, 9.5955
0.0528661, 5.20365, 9.62751
0.0518544, 10.0296, 1.8693
0.0551646, 6.86636, 1.0636
0.0527941, 6.05443, 2.82086
0.0591957, 8.4825, 7.9099
0.0519573, 5.51954, 7.40186
0.0579647, 3.95382, 10.5179
0.0550553, 5.72574, 1.27522
0.0564838, 7.93697, 5.95312
0.0534334, 5.90146, 6.62075
0.0499253, 8.83095, 1.46745
0.0534636, 7.09679, 8.53878
0.0603574, 2.26369, 9.34204
0.0584492, 9.17532, 6.37352
0.0532118, 1.07485, 9.39453
