Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.921829, 332, 0
0.982286, 333, 0
0.862287, 334, 0
0.764573, 335, 0
0.935819, 336, 0
0.805929, 337, 0
0.312829, 338, 0
0.894921, 339, 0
0.767658, 340, 0
0.609014, 341, 0
0.939388, 342, 0
0.946242, 343, 0
0.844738, 344, 0
0.994754, 345, 0
0.998695, 346, 0
0.991235, 347, 0
0.8286, 348, 0
0.992395, 349, 0
0.989316, 350, 0
0.816776, 351, 0
0.267171, 352, 0
0.941307, 353, 0
0.949429, 354, 0
0.777218, 355, 0
0.719946, 356, 0
0.814549, 357, 0
0.805353, 358, 0
0.996626, 359, 0
0.944068, 360, 0
0.245248, 361, 0
0.526331, 362, 0
0.953784, 363, 0
0.598699, 364, 0
0.904305, 365, 0
0.973135, 366, 0
0.400328, 367, 0
0.94022, 368, 0
0.723717, 369, 0
0.827328, 370, 0
0.79808, 371, 0
0.650223, 372, 0
0.910625, 373, 0
0.00987223, 374, 0
0.548058, 375, 0
0.924473, 376, 0
0.665587, 377, 0
0.989262, 378, 0
0.234733, 379, 0
0.916001, 380, 0
0.833059, 381, 0
0.725079, 382, 0
0.990103, 383, 0
0.789892, 384, 0
0.909385, 385, 0
0.677185, 386, 0
0.932309, 387, 0
0.316345, 388, 0
0.842567, 389, 0
0.465886, 390, 0
0.742844, 391, 0
0.702988, 392, 0
0.881151, 393, 0
0.939662, 394, 0
0.347574, 395, 0
0.940338, 396, 0
0.997852, 397, 0
0.784928, 398, 0
0.985073, 399, 0
0.999907, 400, 0
0.921401, 401, 0
0.999862, 402, 0
0.950454, 403, 0
0.309174, 404, 0
0.900462, 405, 0
0.436379, 406, 0
0.717447, 407, 0
0.970554, 408, 0
0.483057, 409, 0
0.525786, 410, 0
0.498435, 411, 0
0.786357, 412, 0
0.977909, 413, 0
0.966454, 414, 0
0.985353, 415, 0
0.902615, 416, 0
0.991845, 417, 0
0.994584, 418, 0
0.707974, 419, 0
0.828664, 420, 0
0.968656, 421, 0
0.990546, 422, 0
0.976874, 423, 0
0.964547, 424, 0
0.871769, 425, 0
0.779134, 426, 0
0.960193, 427, 0
0.816346, 428, 0
0.992095, 429, 0
0.901764, 430, 0
0.932861, 431, 0
0.872651, 432, 0
0.444849, 433, 0
0.852809, 434, 0
0.992794, 435, 0
0.922505, 436, 0
0.638377, 437, 0
0.83955, 438, 0
0.265974, 439, 0
0.922864, 440, 0
0.999028, 441, 0
0.836462, 442, 0
0.876933, 443, 0
0.77363, 444, 0
0.986533, 445, 0
0.99323, 446, 0
0.96299, 447, 0
0.213379, 448, 0
0.944199, 449, 0
0.0964398, 450, 0
0.730068, 451, 0
0.679698, 452, 0
0.524172, 453, 0
0.965787, 454, 0
0.264394, 455, 0
0.946925, 456, 0
0.994004, 457, 0
0.944229, 458, 0
0.977317, 459, 0
0.55246, 460, 0
0.858806, 461, 0
0.962593, 462, 0
0.984971, 463, 0
0.633809, 464, 0
0.833948, 465, 0
0.948321, 466, 0
0.61311, 467, 0
0.550972, 468, 0
0.288584, 469, 0
0.709466, 470, 0
0.739241, 471, 0
0.947397, 472, 0
0.967368, 473, 0
0.9262, 474, 0
0.989657, 475, 0
0.992819, 476, 0
0.944629, 477, 0
0.280872, 478, 0
0.580561, 479, 0
0.936898, 480, 0
0.898714, 481, 0
0.710167, 482, 0
0.991139, 483, 0
0.985425, 484, 0
0.331734, 485, 0
0.832501, 486, 0
0.991472, 487, 0
0.81352, 488, 0
0.61715, 489, 0
0.505096, 490, 0
0.832082, 491, 0
0.788577, 492, 0
0.94317, 493, 0
0.573445, 494, 0
0.592395, 495, 0
0.667008, 496, 0
0.6807, 497, 0
0.959566, 498, 0
0.836034, 499, 0
0.672843, 500, 0
