Selfish Miner Profit, Block Vakue
0.954079, 2500009176
0.962151, 2499941143
0.92811, 2499922602
0.980826, 2499953912
0.983024, 2500094842
0.968381, 2499991281
0.950375, 2500014941
0.97588, 2499986675
0.996175, 2499918756
0.959333, 2500019515
0.961758, 2500025696
0.95707, 2500024936
0.971748, 2499927238
0.95038, 2500015567
0.917321, 2500051121
0.992997, 2499949278
0.990633, 2499991932
0.995697, 2500026233
0.997724, 2500012755
0.988507, 2499880553
0.982827, 2499961426
0.988918, 2500040311
0.994459, 2499915966
0.983107, 2499958373
0.934324, 2499930395
0.987625, 2499984321
0.983193, 2499949816
0.992994, 2500056331
0.968702, 2500028113
0.990885, 2500021330
0.994471, 2500018018
0.978851, 2500059603
0.95032, 2499958993
0.973843, 2500005384
0.975416, 2499984168
0.97207, 2500008032
0.99753, 2499959435
0.952855, 2500006184
0.993635, 2499951318
0.981318, 2500059173
0.969358, 2500008425
0.982871, 2499967648
0.994399, 2500007252
0.991646, 2499961847
0.997405, 2500057250
0.971986, 2500026200
0.989157, 2500050110
0.995084, 2499958979
0.998205, 2499983687
0.964656, 2499993905
0.993488, 2499950332
0.995211, 2500020590
0.966006, 2500056400
0.980404, 2500024933
0.965238, 2500040608
0.955276, 2500035809
0.980121, 2499936779
0.97953, 2499940516
0.987446, 2499932041
0.983098, 2499916181
0.971739, 2500003011
0.986738, 2499957740
0.994937, 2500040362
0.958133, 2500068809
0.976895, 2500035022
0.997973, 2499990945
0.999605, 2500018686
0.999918, 2499995352
0.960725, 2499982553
0.946116, 2500032379
0.973827, 2500017593
0.968347, 2500026902
0.983873, 2500040726
0.973228, 2500043613
0.986126, 2499960898
0.969855, 2500082132
0.962666, 2500013940
0.994924, 2500047607
0.974098, 2500053619
0.98195, 2500022289
0.983732, 2499935318
0.992846, 2499910129
0.996873, 2499973309
0.955145, 2500020008
0.97163, 2499978041
0.972535, 2499924772
0.986723, 2499998210
1, 2499945125
0.985868, 2499988211
0.995851, 2499974923
0.962178, 2500033031
0.992606, 2500052643
0.921327, 2500088825
0.987175, 2499973925
0.991482, 2500044461
0.986737, 2499975058
0.961634, 2499978042
0.990497, 2499944788
0.98161, 2500002563
0.9719, 2500066237
0.985257, 2499917965
0.965107, 2500129354
0.988979, 2499953055
0.98977, 2500064955
0.998701, 2499955049
0.972513, 2499990406
0.989988, 2500085219
0.975242, 2500063246
0.960312, 2500001208
0.974919, 2499894090
0.984673, 2500035369
0.977152, 2499944256
0.986972, 2499979170
0.971566, 2500025095
0.986952, 2499923967
0.988005, 2499995874
0.999601, 2500023108
0.913618, 2500055817
0.979418, 2500037718
0.966225, 2500032722
0.990951, 2500041787
0.939969, 2499964247
0.971691, 2500043874
0.980787, 2499955733
0.996444, 2499990298
0.964333, 2500103779
0.950481, 2500019061
0.993854, 2500006480
0.970189, 2500066607
0.988255, 2499889220
0.997327, 2499990594
0.971747, 2499940599
0.97475, 2499983456
0.984443, 2499982226
0.999854, 2499994977
0.915875, 2499958587
0.99769, 2500023709
0.95426, 2499902446
0.975849, 2500081873
0.986767, 2499956070
0.97221, 2499935977
0.970055, 2499951907
0.991376, 2499975975
0.966295, 2500050600
0.993833, 2499928144
0.98687, 2500089898
0.953536, 2500021597
0.980583, 2499945580
0.980175, 2499946769
0.978513, 2499936588
0.975193, 2500058495
0.985692, 2499974598
0.943178, 2500014224
0.952232, 2499944153
0.992251, 2500058536
0.950496, 2499953745
0.99204, 2499985797
0.994405, 2500085892
0.974361, 2499953219
0.989246, 2500028697
0.959095, 2499965614
0.977302, 2499972479
0.994834, 2500010408
0.977372, 2499999240
0.965338, 2500022175
0.987587, 2500031650
0.975889, 2500027298
0.984731, 2500067298
0.999177, 2499948375
0.961768, 2500049851
0.958666, 2500058601
0.948789, 2500020992
0.982677, 2499991566
0.993603, 2500023488
0.976634, 2500022084
0.997696, 2499986321
0.992898, 2499937470
0.986191, 2500065791
0.989167, 2499998617
0.964336, 2500126030
0.997556, 2500020599
0.996837, 2500007077
0.997532, 2499990486
0.979038, 2499968991
0.966564, 2500083112
0.998522, 2499982220
0.988865, 2500045919
0.99924, 2500046048
0.994596, 2499998110
0.992056, 2499977038
0.961794, 2499920485
0.976224, 2500031806
0.989905, 2500011952
0.950938, 2500003614
0.998802, 2500068517
0.987879, 2499947535
0.969581, 2499955148
0.985072, 2499953895
0.955749, 2500036625
0.953808, 2499972773
0.953963, 2499953209
0.980404, 2500017215
0.979535, 2500024139
0.998744, 2499966234
0.967332, 2500028273
0.98213, 2500048088
0.973221, 2499973604
0.996418, 2500015190
0.927098, 2499926231
0.968313, 2499975892
0.982143, 2499982007
0.974523, 2500037985
0.971341, 2499956626
0.992037, 2499952177
0.95301, 2499958355
0.950933, 2500001554
0.970021, 2499978074
0.956106, 2500006893
0.985469, 2499933351
0.959012, 2500187466
0.98039, 2499938772
0.962095, 2499905025
0.9902, 2499982846
0.936034, 2500115326
0.979679, 2500015269
0.992396, 2499944738
0.997188, 2500024766
0.987309, 2500009887
0.995398, 2499994507
0.997107, 2499959224
0.947893, 2500135821
0.953586, 2499917040
0.973774, 2500043087
0.998532, 2499946823
0.979468, 2499910671
0.973514, 2500017329
0.980158, 2499977271
0.987272, 2500076641
0.996771, 2499938368
0.989369, 2500012794
0.953147, 2499961186
0.984122, 2500017824
0.992479, 2500049704
0.976706, 2500090490
0.975831, 2500022169
0.992897, 2500074927
0.990277, 2499996053
0.968352, 2500034993
0.975834, 2499970817
0.980755, 2499888833
0.983482, 2499977481
0.942111, 2499915663
0.989702, 2499980083
0.955992, 2500018019
0.960518, 2499911176
0.98278, 2500077417
0.952896, 2499927196
0.964532, 2499977224
0.990273, 2499994718
0.989835, 2499958587
0.94959, 2500021161
0.99002, 2499940440
0.988068, 2499966788
0.956036, 2500043991
0.982579, 2500031975
0.997457, 2500014729
0.973137, 2500040469
0.960857, 2500010305
0.982148, 2499999701
0.956742, 2500055547
0.970448, 2499953983
0.994332, 2499933963
0.946207, 2500118572
0.980169, 2499900795
0.983536, 2499935335
0.982016, 2500091215
0.957025, 2499959997
0.999791, 2499995400
0.965801, 2500087704
0.964311, 2500014848
0.94366, 2499926221
0.981162, 2500002882
0.93922, 2500071259
0.999232, 2500005431
0.978329, 2499960931
0.999859, 2500033793
0.988615, 2499920614
0.957131, 2500054989
0.995754, 2499976271
0.986727, 2500062207
0.959691, 2499900974
0.988917, 2500022887
0.974488, 2500051999
0.983984, 2500002494
0.944437, 2499978077
0.959437, 2499978275
0.973573, 2499922889
0.956076, 2499891464
0.993172, 2499939037
0.936955, 2500030223
0.969844, 2500022307
0.989636, 2499999522
0.973144, 2499961097
0.986918, 2500086397
0.975143, 2500020649
0.993474, 2500019478
0.994887, 2500158673
0.934625, 2499998444
0.98017, 2499923630
0.990413, 2500010623
0.98053, 2499966335
0.962702, 2499923854
0.972264, 2499923902
0.95262, 2499985429
0.962356, 2499969463
0.932109, 2500081196
0.997803, 2499976590
0.91965, 2500001936
0.985396, 2500006284
0.986005, 2500068595
0.958725, 2499964347
0.971823, 2499916341
0.997725, 2500027418
0.99054, 2499874083
0.986975, 2500035259
