Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.980006, 10.3204, 3.92913
0.979429, 2.28751, 10.5851
0.995722, 2.50731, 10.8322
0.985019, 8.05902, 2.62521
0.99023, 9.97414, 6.38089
0.98784, 7.22911, 3.20773
0.969784, 6.57848, 10.6892
0.992897, 4.61144, 1.7359
0.985155, 8.54745, 1.88922
0.93029, 7.78382, 1.54593
0.997883, 6.75051, 8.88057
0.979088, 5.07191, 9.7981
0.989721, 5.95948, 4.84946
0.992164, 3.07757, 7.08312
0.992545, 9.10794, 8.57969
0.996593, 1.05467, 3.77185
0.970338, 7.67866, 3.92376
0.980564, 2.18515, 2.5202
0.978704, 9.44296, 2.09292
0.998376, 8.08512, 8.80633
0.958354, 4.84959, 2.00303
0.946525, 9.17118, 8.79733
0.97573, 6.53064, 8.32245
0.994511, 4.74299, 2.86509
0.991193, 1.68505, 8.27894
0.970173, 4.05301, 9.51831
0.977867, 9.65786, 9.26811
0.99315, 2.5123, 7.50925
0.999651, 9.53609, 2.85094
0.990567, 10.4081, 9.16876
0.977073, 6.29469, 4.13549
0.91686, 9.87089, 4.44872
0.947333, 4.90137, 10.8709
0.969749, 8.92374, 1.07922
0.981792, 7.66901, 1.61569
0.99885, 8.65834, 6.03908
0.912487, 1.02784, 3.20432
0.996927, 5.10983, 10.2059
0.988705, 3.64068, 4.38174
0.942324, 6.95813, 7.22653
0.97946, 5.81683, 4.86128
0.998172, 1.21642, 10.9285
0.994784, 9.487, 6.74438
0.993234, 9.21402, 1.45586
0.984025, 3.81573, 8.59685
0.995125, 10.1343, 5.81217
0.987352, 4.15125, 6.947
0.962001, 2.37546, 5.79048
0.999072, 1.4039, 3.7636
0.998403, 1.18043, 1.09978
0.982946, 10.6714, 7.72422
0.997013, 4.6767, 8.38023
0.96582, 9.01759, 4.38498
0.988664, 5.70912, 6.91092
0.971227, 2.07023, 8.44583
0.98328, 1.51573, 6.96421
0.949577, 7.80019, 7.25915
0.983188, 6.08513, 3.21731
0.979444, 5.17653, 7.75065
0.986116, 3.56006, 9.10971
0.999895, 7.20519, 10.7572
0.971216, 8.95824, 8.86423
0.979515, 10.4459, 2.02856
0.987187, 10.4968, 2.54965
0.985304, 9.59444, 10.5226
0.97268, 7.25479, 10.3175
0.976379, 10.2604, 4.12057
0.975941, 7.00607, 3.97339
0.959397, 8.13203, 2.32348
0.996977, 10.7022, 5.17614
0.996806, 8.00109, 9.00755
0.991353, 8.68276, 7.19658
0.953022, 6.19893, 3.10764
0.965849, 8.39137, 5.44847
0.985989, 8.93001, 9.57738
0.980681, 9.2547, 8.61824
0.999992, 9.03282, 4.50057
0.936396, 9.78303, 5.32811
0.923486, 4.67468, 5.10454
0.995016, 7.38293, 4.33788
0.996056, 3.71784, 8.07911
0.949828, 3.87482, 3.18538
0.979034, 9.52557, 10.4345
0.98936, 2.59998, 8.41764
0.996051, 8.87316, 8.59187
0.987727, 1.70944, 4.93771
0.985287, 9.50727, 1.00607
0.984176, 6.23486, 10.3729
0.994509, 2.94983, 9.34125
0.95484, 10.5541, 1.80324
0.995473, 2.19347, 4.74863
0.976735, 7.90529, 3.6183
0.990328, 7.64511, 7.71695
0.996295, 10.8526, 3.96108
0.983905, 5.75917, 7.63767
0.987698, 8.40045, 9.7172
0.989435, 2.05772, 5.95797
0.993696, 6.3399, 5.14577
0.954738, 6.75727, 2.79466
0.960749, 10.3572, 9.94491
0.991309, 2.93282, 9.98938
0.99192, 8.32915, 7.73638
0.985813, 8.22986, 10.8051
0.985385, 8.79545, 9.68306
0.991091, 9.53052, 1.57212
0.996356, 9.96529, 4.77633
0.977811, 5.18009, 5.86124
0.984986, 4.74905, 1.66305
0.975617, 7.31539, 8.71619
0.947177, 4.60705, 4.91756
0.998277, 9.23403, 4.1156
0.987518, 2.56658, 10.2365
0.98745, 1.05684, 7.37276
0.947423, 10.6876, 6.77142
0.965039, 7.05795, 3.16408
0.990995, 6.53881, 4.18657
0.992351, 2.81031, 9.65619
0.987451, 3.02016, 3.97088
0.949829, 7.20383, 10.8993
0.97547, 7.21006, 6.83079
0.980259, 1.20244, 3.76715
0.994517, 4.91519, 4.76431
0.965003, 4.48563, 8.38273
0.974237, 2.01095, 4.55259
0.994648, 4.58494, 8.0782
0.978969, 7.14905, 7.78331
0.999794, 2.04791, 8.19736
0.97179, 5.19844, 5.60592
0.985102, 7.92958, 8.29027
0.954353, 9.31347, 4.7717
0.992915, 1.76525, 1.1018
0.943538, 10.9761, 2.23722
0.974584, 3.09268, 3.48827
0.988673, 7.86835, 5.74544
0.973079, 9.11498, 10.8499
0.985147, 10.8342, 6.70659
0.957584, 3.85106, 10.3066
0.998106, 6.18667, 7.82477
0.999322, 2.38822, 6.20841
0.978725, 5.31955, 9.1963
0.978291, 8.06171, 2.75051
0.948586, 7.72511, 10.1661
0.992876, 10.8892, 7.80758
0.98708, 7.94711, 10.8724
0.998961, 6.13764, 1.1041
0.961115, 2.56403, 5.44632
0.998391, 9.3441, 4.47687
0.993763, 6.41573, 7.91719
0.961091, 4.03703, 4.85839
0.965673, 8.25513, 9.14664
0.979478, 3.36497, 2.10863
0.997574, 3.38937, 2.15265
0.944697, 2.24103, 4.97038
0.999353, 8.28272, 5.63329
0.956751, 6.80897, 2.60261
0.996393, 2.14926, 2.66911
0.986158, 4.94541, 5.08776
0.975973, 8.92928, 8.62074
0.96862, 7.55392, 10.5236
0.976637, 9.45494, 4.41635
0.921406, 6.19558, 3.10567
0.997822, 10.0694, 7.87874
0.988017, 3.50027, 7.33362
0.975315, 5.12774, 4.19394
0.999088, 9.28281, 5.94766
0.990116, 7.07755, 7.08427
0.943139, 9.0662, 9.4812
0.950054, 2.63856, 1.85069
0.996455, 5.12969, 6.4687
0.992421, 9.01128, 9.4812
0.95828, 4.18041, 4.3451
0.999328, 4.61178, 7.60281
0.932664, 5.82857, 7.51141
0.998797, 10.7504, 1.26839
0.99608, 3.04058, 9.79448
0.98042, 10.6421, 2.94817
0.967348, 10.718, 8.83697
0.977406, 8.0955, 2.99004
0.979517, 6.04063, 5.36829
0.985929, 8.50356, 8.85743
0.9355, 8.11197, 2.69889
0.990681, 6.22961, 6.48622
0.98705, 9.99828, 3.80689
0.999898, 1.46605, 9.1441
0.997548, 9.52681, 1.48176
0.967853, 7.03941, 2.14989
0.932064, 1.47782, 1.41977
0.993173, 8.77402, 8.26073
0.966911, 6.96495, 5.74912
0.992356, 7.00464, 9.83236
0.977042, 6.19948, 8.45646
0.985451, 2.69055, 8.21684
0.940263, 8.32123, 4.40714
0.949895, 7.19662, 2.81791
0.991578, 4.21741, 9.18783
0.942253, 1.40859, 2.1444
0.966985, 3.97671, 3.19334
0.95702, 10.6784, 1.4591
0.987308, 1.37882, 10.9105
0.946066, 8.37924, 3.78166
0.899833, 7.91234, 4.97227
0.987434, 3.19861, 5.24062
0.989952, 10.0806, 8.36801
0.974514, 2.59949, 3.84019
0.99949, 1.44562, 10.0417
0.973792, 4.51781, 9.64461
0.968735, 10.7409, 6.91841
0.933143, 8.95965, 2.52698
0.981541, 10.1221, 4.46449
0.99591, 7.32775, 10.621
0.999557, 7.82067, 10.3902
0.988263, 6.64215, 1.12079
0.991721, 4.31177, 9.13257
0.994577, 3.08143, 4.4157
0.989116, 6.80081, 3.32432
0.941335, 7.3602, 4.09655
0.993106, 8.78252, 8.4087
0.993028, 7.10361, 10.4155
0.981888, 5.99063, 9.3231
0.971382, 5.64213, 5.82053
0.950618, 3.30932, 3.43302
0.988581, 3.1672, 5.90431
0.990942, 1.66803, 5.77801
0.97289, 5.71342, 7.23326
0.955929, 6.6606, 4.92347
0.988003, 2.6059, 7.13941
0.916395, 10.5278, 2.79238
0.98329, 1.44191, 5.9278
0.989826, 5.47024, 5.00182
0.998794, 6.05115, 10.8469
0.982352, 7.16723, 10.3909
0.990697, 2.23013, 1.63271
0.951923, 5.9567, 4.6282
0.945667, 2.57088, 4.74052
0.973597, 2.54569, 8.41903
0.999789, 5.11536, 4.26854
0.987443, 6.78682, 4.1646
0.995915, 10.3825, 10.2023
0.987659, 3.86531, 8.35215
0.992662, 1.93295, 3.26689
0.964139, 2.31869, 2.53564
0.963382, 6.93943, 10.3788
0.991964, 9.2541, 9.8687
0.963403, 1.79081, 1.27866
0.957416, 3.54984, 1.28547
0.991716, 10.6676, 8.80788
0.994811, 3.41441, 1.46795
0.97402, 9.71722, 7.56222
0.983508, 1.65333, 4.63227
0.989423, 9.22512, 4.86892
0.9257, 3.9914, 6.25575
0.997278, 4.60765, 9.0559
0.979048, 6.40843, 2.08752
0.984524, 6.46626, 4.52841
0.963175, 8.60006, 4.22216
0.997797, 5.24432, 9.59781
0.990399, 4.50622, 7.69531
0.982038, 5.08667, 4.91656
0.998059, 10.2583, 8.6571
0.957389, 2.92776, 10.3741
0.988219, 3.08097, 6.45154
0.992523, 6.28213, 4.04978
0.996727, 6.02533, 9.64205
0.977351, 4.6194, 7.81237
0.994271, 2.88985, 5.2014
0.994523, 1.03377, 6.01773
0.954837, 7.08054, 10.6849
0.985737, 4.42542, 7.75065
0.975845, 2.88307, 7.9809
0.97739, 10.7032, 4.00935
0.999744, 3.2772, 10.1249
0.990513, 3.48452, 7.57951
0.953516, 1.7174, 8.90385
0.993228, 2.93858, 2.42066
0.997252, 5.30533, 3.7585
0.988313, 7.44735, 8.42817
0.979576, 9.16429, 5.41478
0.994759, 3.5881, 4.57519
0.987623, 3.28866, 2.99358
0.986892, 1.82112, 8.39102
0.988501, 1.24697, 10.2855
0.967064, 8.73732, 7.49778
0.997558, 3.89015, 6.17414
0.987386, 3.52158, 4.98279
0.97113, 8.59682, 10.3595
0.963523, 4.54541, 4.36544
0.941835, 1.57408, 4.17459
0.962809, 1.42641, 2.93827
0.969402, 2.87282, 10.9892
0.995915, 4.30979, 10.6436
0.992314, 4.8463, 5.35606
0.995348, 8.75526, 7.72831
0.980484, 7.91771, 1.37586
0.977205, 10.1891, 9.39187
0.987079, 10.5658, 3.8618
0.988871, 2.6472, 1.04784
0.94709, 9.45834, 3.17721
0.981177, 7.51314, 8.54149
0.990764, 6.77247, 9.48811
0.981265, 4.36909, 9.73168
1, 9.49331, 3.21711
0.967595, 5.5063, 5.1545
0.974083, 1.85705, 4.09942
0.941432, 9.6774, 4.6444
0.968947, 7.23757, 1.60992
0.996651, 10.9267, 8.75111
0.999012, 10.3657, 9.79833
0.966862, 7.31755, 2.61768
0.978847, 6.48044, 7.93826
0.996869, 2.52221, 4.32569
0.98728, 9.795, 5.66113
0.975462, 4.6107, 8.37533
0.955898, 8.71733, 9.70073
0.986734, 2.18937, 10.3143
0.970608, 3.37112, 10.4456
0.997996, 2.45326, 1.15655
0.997857, 1.3926, 2.73812
0.929045, 8.50421, 3.40739
0.989406, 1.10233, 7.39607
0.976838, 10.4138, 3.20381
0.996607, 6.45701, 9.43894
0.994124, 3.13713, 3.19052
0.990595, 9.10554, 7.76199
0.978955, 3.29539, 6.38777
0.959758, 2.06748, 7.73506
0.927025, 9.45398, 2.60615
0.975069, 10.3316, 3.79057
0.988963, 3.41805, 1.77684
0.994795, 8.58979, 9.08317
