Selfish Miner Profit, Block Vakue
0.528648, 637776164
0.533074, 637792892
0.511871, 637730252
0.548302, 637727894
0.538687, 637790696
0.544957, 637750793
0.542889, 637774223
0.527805, 637709446
0.51533, 637784615
0.520214, 637766341
0.548152, 637726188
0.534619, 637777598
0.531023, 637765545
0.538324, 637798606
0.533809, 637758058
0.522417, 637727496
0.515061, 637739519
0.536331, 637771599
0.545665, 637759934
0.520715, 637730283
0.539176, 637814832
0.518471, 637757667
0.537187, 637790273
0.537612, 637805091
0.521668, 637745106
0.52648, 637743988
0.534698, 637806166
0.532596, 637766774
0.53531, 637765647
0.511219, 637767700
0.533096, 637705814
0.524444, 637775639
0.52932, 637769065
0.525773, 637789797
0.536627, 637747322
0.548499, 637738090
0.514532, 637771918
0.540109, 637728749
0.558965, 637755350
0.540067, 637779494
0.533094, 637744599
0.544033, 637762701
0.527365, 637762980
0.529844, 637738003
0.521847, 637732213
0.531245, 637764013
0.544054, 637792262
0.541186, 637771637
0.546124, 637759636
0.547111, 637725272
0.523389, 637715908
0.516031, 637731721
0.519292, 637802905
0.537472, 637750595
0.535737, 637762547
0.544054, 637748269
0.52358, 637713965
0.53312, 637764858
0.551816, 637767979
0.549595, 637767596
0.535135, 637718249
0.548205, 637762864
0.532293, 637780822
0.534201, 637729381
0.528945, 637750924
0.532479, 637768251
0.530973, 637761443
0.520791, 637694669
0.518874, 637735517
0.51566, 637775361
0.524569, 637712556
0.528062, 637733974
0.5379, 637719843
0.539326, 637747080
0.540764, 637729652
0.532326, 637783453
0.530493, 637769201
0.522427, 637765775
0.544642, 637764101
0.52481, 637785106
0.511203, 637734288
0.531428, 637757720
0.519552, 637747003
0.530566, 637759057
0.53242, 637734511
0.53631, 637758124
0.537791, 637730411
0.54533, 637784889
0.540682, 637759256
0.546465, 637738659
0.512703, 637758663
0.549949, 637735729
0.50644, 637783917
0.543631, 637768234
0.536883, 637780311
0.546519, 637734281
0.529377, 637746760
0.539685, 637751921
0.519846, 637729913
0.518697, 637765401
0.520587, 637783488
0.543642, 637767594
0.531596, 637775511
0.530464, 637773087
0.546138, 637723068
0.537982, 637724955
0.519978, 637720675
0.534144, 637712664
0.540469, 637756521
0.518592, 637733655
0.530541, 637775387
0.508081, 637789756
0.53154, 637772690
0.53948, 637750426
0.521971, 637764439
0.515377, 637752652
0.539922, 637746187
0.528951, 637771355
0.547977, 637763887
0.52759, 637768589
0.526123, 637775571
0.541866, 637777029
0.530037, 637735250
0.530228, 637796485
0.514472, 637762042
0.531366, 637779047
0.542283, 637782083
0.543762, 637766259
0.563615, 637722330
0.528499, 637709607
0.530367, 637741518
0.536082, 637765107
0.549515, 637743908
0.53853, 637717004
0.533224, 637754095
0.513388, 637727283
0.526724, 637749045
0.55022, 637742333
0.523328, 637771685
0.539942, 637781590
0.532993, 637799866
0.542728, 637741829
0.540987, 637777458
0.521219, 637742401
0.530665, 637743909
0.526292, 637727113
0.528278, 637756295
0.526405, 637788457
0.532746, 637713565
0.536032, 637820337
0.539246, 637731289
0.558223, 637787809
0.52055, 637732295
0.515656, 637750154
0.530492, 637798044
0.545533, 637786946
0.541058, 637755611
0.534126, 637701507
0.512618, 637772865
0.53336, 637726844
0.536997, 637744479
0.526933, 637767676
0.54087, 637716597
0.515971, 637752915
0.534472, 637766672
0.527458, 637783193
0.547223, 637774052
0.546262, 637771529
0.535249, 637776107
0.539574, 637736941
0.545338, 637777161
0.542777, 637732641
0.547083, 637750099
0.528049, 637807419
0.530874, 637764628
0.540935, 637758274
0.520034, 637788643
0.532293, 637699047
0.509218, 637750249
0.540223, 637724997
0.543762, 637746643
0.530274, 637746022
0.516138, 637752462
0.543801, 637734083
0.537023, 637766976
0.530592, 637705727
0.514342, 637796354
0.543723, 637732811
0.549906, 637722663
0.523469, 637730709
0.536396, 637742865
0.533641, 637780558
0.547302, 637718707
0.524077, 637800408
0.538222, 637765909
0.554998, 637727513
0.536078, 637728114
0.541699, 637722971
0.526133, 637784546
0.543933, 637742169
0.533322, 637762185
0.531896, 637726792
0.529885, 637784567
0.535677, 637731637
0.544729, 637747825
0.538976, 637798384
0.539221, 637731371
0.528099, 637769495
0.542322, 637737632
0.531086, 637741099
0.543182, 637760258
0.521643, 637754615
0.547076, 637766201
0.535048, 637770987
0.537019, 637768789
0.531363, 637788992
0.536876, 637728925
0.54836, 637780180
0.515635, 637784600
0.532009, 637765604
0.524044, 637750739
0.542423, 637766864
0.547407, 637766155
0.524481, 637748090
0.535712, 637723417
0.54606, 637788231
0.530037, 637754301
0.537213, 637818658
0.525227, 637765405
0.524384, 637758576
0.529802, 637750194
0.517807, 637739337
0.534385, 637796980
0.538795, 637746019
0.528068, 637778194
0.54872, 637778259
0.543557, 637754044
0.519601, 637743402
0.521211, 637714838
0.518638, 637771066
0.538821, 637761038
0.524496, 637756826
0.537318, 637789608
0.51958, 637728500
0.54503, 637732345
0.524232, 637731713
0.541955, 637773500
0.533755, 637741248
0.51313, 637731366
0.520934, 637763696
0.52482, 637767193
0.51922, 637737945
0.548559, 637769281
0.521234, 637779290
0.520582, 637741667
0.528751, 637762673
0.548774, 637717740
0.530849, 637742823
0.517711, 637745911
0.533235, 637774187
0.556856, 637733092
0.538284, 637730845
0.540558, 637733965
0.543743, 637755786
0.52112, 637743925
0.533373, 637758483
0.523535, 637721336
0.52657, 637849689
0.52649, 637724074
0.533992, 637707030
0.535504, 637746335
0.55342, 637813251
0.523255, 637762713
0.537597, 637727088
0.536685, 637767510
0.535378, 637759995
0.554945, 637752225
0.536804, 637734404
0.55168, 637823603
0.544018, 637713098
0.515172, 637776763
0.534151, 637728141
0.541581, 637709881
0.535605, 637763753
0.5331, 637743519
0.539396, 637793711
0.53874, 637723870
0.530134, 637761463
0.538496, 637735395
0.54474, 637764003
0.521619, 637780106
0.555148, 637800707
0.528657, 637766198
0.513217, 637792846
0.540726, 637753006
0.537298, 637772675
0.526772, 637740260
0.547811, 637698851
0.531171, 637743625
0.519663, 637712403
0.540978, 637744940
0.52187, 637764102
0.530472, 637710136
0.520689, 637794104
0.533551, 637718228
0.541601, 637743496
0.546113, 637752331
0.530995, 637734083
0.521824, 637765689
0.53151, 637724917
0.533346, 637738225
0.526222, 637777220
0.541477, 637771151
0.535951, 637762440
0.539511, 637775442
0.522395, 637760206
0.526941, 637754848
0.539525, 637783057
0.51685, 637731757
0.528827, 637721646
0.526362, 637814890
0.527519, 637704893
0.529646, 637722339
0.557523, 637801073
0.515669, 637734794
0.533733, 637752676
0.54427, 637799299
0.523119, 637762501
0.541924, 637717735
0.52116, 637756456
0.545936, 637790993
0.515051, 637757744
0.530576, 637735267
0.531213, 637772070
0.554434, 637714903
0.542, 637782775
0.53926, 637743014
0.542775, 637786421
0.528807, 637704983
0.538502, 637766561
0.525954, 637781265
0.531042, 637756260
0.521254, 637743926
0.532701, 637744027
0.532191, 637716052
0.522136, 637700180
0.540132, 637724208
0.529553, 637770266
0.536783, 637766268
0.526713, 637754758
0.518966, 637735350
0.535409, 637798639
0.525443, 637765431
0.532698, 637764839
0.531806, 637835145
0.537177, 637754213
0.533702, 637716427
0.555266, 637760366
0.549231, 637737996
0.537577, 637716540
0.554547, 637716564
0.541064, 637747640
0.532245, 637739576
0.517822, 637796012
0.5419, 637743176
0.545178, 637755979
0.532064, 637758175
0.540231, 637789647
0.543901, 637736992
0.52341, 637712745
0.524815, 637768849
0.520394, 637691401
0.530397, 637772810
