Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.438646, 121, 0
0.390217, 122, 0
0.414029, 123, 0
0.430606, 124, 0
0.420815, 125, 0
0.413092, 126, 0
0.402064, 127, 0
0.418473, 128, 0
0.405277, 129, 0
0.421768, 130, 0
0.424876, 131, 0
0.423025, 132, 0
0.427519, 133, 0
0.41814, 134, 0
0.42599, 135, 0
0.396176, 136, 0
0.401934, 137, 0
0.38513, 138, 0
0.437444, 139, 0
0.402132, 140, 0
0.419263, 141, 0
0.400647, 142, 0
0.421068, 143, 0
0.408986, 144, 0
0.395101, 145, 0
0.384356, 146, 0
0.382727, 147, 0
0.400984, 148, 0
0.410551, 149, 0
0.393192, 150, 0
0.404602, 151, 0
0.424463, 152, 0
0.406667, 153, 0
0.411635, 154, 0
0.413337, 155, 0
0.394459, 156, 0
0.416449, 157, 0
0.394716, 158, 0
0.389249, 159, 0
0.379397, 160, 0
0.394372, 161, 0
0.426552, 162, 0
0.412234, 163, 0
0.392245, 164, 0
0.394661, 165, 0
0.385254, 166, 0
0.401813, 167, 0
0.386091, 168, 0
0.395411, 169, 0
0.399048, 170, 0
0.403403, 171, 0
0.376818, 172, 0
0.401605, 173, 0
0.425763, 174, 0
0.388647, 175, 0
0.405866, 176, 0
0.368163, 177, 0
0.384043, 178, 0
0.370852, 179, 0
0.418398, 180, 0
0.36651, 181, 0
0.364624, 182, 0
0.400519, 183, 0
0.387685, 184, 0
0.387163, 185, 0
0.378556, 186, 0
0.386534, 187, 0
0.392988, 188, 0
0.397477, 189, 0
0.377186, 190, 0
0.37869, 191, 0
0.386365, 192, 0
0.385483, 193, 0
0.390999, 194, 0
0.38292, 195, 0
0.398651, 196, 0
0.375123, 197, 0
0.393116, 198, 0
0.363909, 199, 0
0.37075, 200, 0
0.369783, 201, 0
0.389266, 202, 0
0.365307, 203, 0
0.372493, 204, 0
0.349235, 205, 0
0.380735, 206, 0
0.380385, 207, 0
0.369786, 208, 0
0.373504, 209, 0
0.355654, 210, 0
0.366287, 211, 0
0.37823, 212, 0
0.373741, 213, 0
0.370763, 214, 0
0.354518, 215, 0
0.40283, 216, 0
0.355948, 217, 0
0.361448, 218, 0
0.381836, 219, 0
0.349959, 220, 0
0.353146, 221, 0
0.373839, 222, 0
0.361296, 223, 0
0.382245, 224, 0
0.356349, 225, 0
0.370679, 226, 0
0.378594, 227, 0
0.358044, 228, 0
0.363559, 229, 0
0.358712, 230, 0
0.362667, 231, 0
0.374818, 232, 0
0.350534, 233, 0
0.338916, 234, 0
0.384502, 235, 0
0.333907, 236, 0
0.358699, 237, 0
0.351577, 238, 0
0.340835, 239, 0
0.347191, 240, 0
0.360488, 241, 0
0.344411, 242, 0
0.362914, 243, 0
0.35425, 244, 0
0.356369, 245, 0
0.344105, 246, 0
0.380459, 247, 0
0.35583, 248, 0
0.372826, 249, 0
0.342072, 250, 0
0.347563, 251, 0
0.308605, 252, 0
0.355866, 253, 0
0.350175, 254, 0
0.331423, 255, 0
0.35923, 256, 0
0.367208, 257, 0
0.357528, 258, 0
0.364414, 259, 0
0.330544, 260, 0
0.348157, 261, 0
0.337093, 262, 0
0.341386, 263, 0
0.324023, 264, 0
0.358636, 265, 0
0.341505, 266, 0
0.31587, 267, 0
0.341391, 268, 0
0.326133, 269, 0
0.322281, 270, 0
0.343466, 271, 0
0.317251, 272, 0
0.320969, 273, 0
0.342102, 274, 0
0.353246, 275, 0
0.348034, 276, 0
0.332277, 277, 0
0.334702, 278, 0
0.341139, 279, 0
0.316755, 280, 0
0.346297, 281, 0
0.311071, 282, 0
0.343121, 283, 0
0.335124, 284, 0
0.347804, 285, 0
0.318537, 286, 0
0.320814, 287, 0
0.33954, 288, 0
0.348978, 289, 0
0.314557, 290, 0
0.336778, 291, 0
0.327456, 292, 0
0.333893, 293, 0
0.325704, 294, 0
0.313654, 295, 0
0.318067, 296, 0
0.317499, 297, 0
0.345629, 298, 0
0.337813, 299, 0
0.311826, 300, 0
0.333426, 301, 0
0.315236, 302, 0
0.314112, 303, 0
0.319836, 304, 0
0.297233, 305, 0
0.3389, 306, 0
0.3482, 307, 0
0.315968, 308, 0
0.313306, 309, 0
0.326306, 310, 0
0.302836, 311, 0
0.317862, 312, 0
0.332517, 313, 0
0.307231, 314, 0
0.29609, 315, 0
0.325912, 316, 0
0.294197, 317, 0
0.297162, 318, 0
0.344531, 319, 0
0.330233, 320, 0
0.318032, 321, 0
0.331326, 322, 0
0.303944, 323, 0
0.326622, 324, 0
0.282975, 325, 0
0.298032, 326, 0
0.323977, 327, 0
0.322061, 328, 0
0.315506, 329, 0
0.297039, 330, 0
0.28951, 331, 0
0.309974, 332, 0
0.30919, 333, 0
0.308682, 334, 0
0.316086, 335, 0
0.331644, 336, 0
0.321773, 337, 0
0.300159, 338, 0
0.307741, 339, 0
0.302925, 340, 0
0.308678, 341, 0
0.298021, 342, 0
0.325481, 343, 0
0.31795, 344, 0
0.291758, 345, 0
0.316066, 346, 0
0.298721, 347, 0
0.284811, 348, 0
0.294581, 349, 0
0.321282, 350, 0
0.296926, 351, 0
0.299806, 352, 0
0.289296, 353, 0
0.330978, 354, 0
0.281804, 355, 0
0.289075, 356, 0
0.310109, 357, 0
0.300989, 358, 0
0.296692, 359, 0
0.302857, 360, 0
0.309087, 361, 0
0.304801, 362, 0
0.284435, 363, 0
0.2942, 364, 0
0.304937, 365, 0
0.265067, 366, 0
0.283656, 367, 0
0.275476, 368, 0
0.304183, 369, 0
0.300844, 370, 0
0.270171, 371, 0
0.273966, 372, 0
0.311247, 373, 0
0.289075, 374, 0
0.298633, 375, 0
0.315379, 376, 0
0.293377, 377, 0
0.287029, 378, 0
0.268431, 379, 0
0.297276, 380, 0
0.250689, 381, 0
0.285109, 382, 0
0.277284, 383, 0
0.287152, 384, 0
0.289283, 385, 0
0.290242, 386, 0
0.282711, 387, 0
0.293929, 388, 0
0.27767, 389, 0
0.27553, 390, 0
0.280649, 391, 0
0.278866, 392, 0
0.270749, 393, 0
0.268129, 394, 0
0.280666, 395, 0
0.289181, 396, 0
0.286446, 397, 0
0.275088, 398, 0
0.263909, 399, 0
0.266728, 400, 0
0.277398, 401, 0
0.257377, 402, 0
0.271666, 403, 0
0.287995, 404, 0
0.252279, 405, 0
0.240738, 406, 0
0.274258, 407, 0
0.291123, 408, 0
0.256558, 409, 0
0.256952, 410, 0
0.256184, 411, 0
0.266993, 412, 0
0.24298, 413, 0
0.259458, 414, 0
0.272325, 415, 0
0.278727, 416, 0
0.270702, 417, 0
0.279067, 418, 0
0.283898, 419, 0
0.285707, 420, 0
0.275897, 421, 0
0.277766, 422, 0
0.290615, 423, 0
0.295118, 424, 0
0.278588, 425, 0
0.271362, 426, 0
0.255012, 427, 0
0.271886, 428, 0
0.257618, 429, 0
0.250021, 430, 0
0.25097, 431, 0
0.253627, 432, 0
0.252801, 433, 0
0.294184, 434, 0
0.257423, 435, 0
0.267594, 436, 0
0.27563, 437, 0
0.271052, 438, 0
0.27031, 439, 0
0.239929, 440, 0
0.227625, 441, 0
0.271554, 442, 0
0.251774, 443, 0
0.267143, 444, 0
0.251634, 445, 0
0.263393, 446, 0
0.249001, 447, 0
0.252648, 448, 0
0.260888, 449, 0
0.263901, 450, 0
0.265522, 451, 0
0.25332, 452, 0
0.247545, 453, 0
0.259315, 454, 0
0.235026, 455, 0
0.255832, 456, 0
0.238955, 457, 0
0.253031, 458, 0
0.251005, 459, 0
0.235905, 460, 0
0.254474, 461, 0
0.242634, 462, 0
0.240205, 463, 0
0.237608, 464, 0
0.254534, 465, 0
0.259416, 466, 0
0.226449, 467, 0
0.266502, 468, 0
0.242019, 469, 0
0.249485, 470, 0
0.25232, 471, 0
0.251631, 472, 0
0.221378, 473, 0
0.272073, 474, 0
0.25411, 475, 0
0.242219, 476, 0
0.229342, 477, 0
0.231115, 478, 0
0.224031, 479, 0
0.225262, 480, 0
0.239119, 481, 0
0.239779, 482, 0
0.227621, 483, 0
0.244026, 484, 0
0.224683, 485, 0
0.228614, 486, 0
0.219213, 487, 0
0.246342, 488, 0
0.234425, 489, 0
0.243114, 490, 0
0.23133, 491, 0
0.242252, 492, 0
0.242359, 493, 0
0.228705, 494, 0
0.243445, 495, 0
0.229365, 496, 0
0.253831, 497, 0
0.226166, 498, 0
0.222688, 499, 0
0.247388, 500, 0
