Selfish Miner Profit, Block Vakue
0.251704, 637782775
0.247661, 637743014
0.240081, 637786421
0.251233, 637704983
0.25421, 637766561
0.246839, 637781265
0.24271, 637756260
0.251588, 637743926
0.248396, 637744027
0.247335, 637716052
0.255899, 637700180
0.255275, 637724208
0.25355, 637770266
0.259123, 637766268
0.250621, 637754758
0.243509, 637735350
0.252842, 637798639
0.246157, 637765431
0.251546, 637764839
0.250572, 637835145
0.251285, 637754213
0.245855, 637716427
0.247095, 637760366
0.238966, 637737996
0.242817, 637716540
0.253617, 637716564
0.25299, 637747640
0.244121, 637739576
0.249092, 637796012
0.242715, 637743176
0.255155, 637755979
0.257576, 637758175
0.242392, 637789647
0.262318, 637736992
0.243112, 637712745
0.25585, 637768849
0.243213, 637691401
0.247852, 637772810
