Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.0838311, 455, 0
0.0819098, 456, 0
0.0771082, 457, 0
0.0809682, 458, 0
0.0905176, 459, 0
0.0875375, 460, 0
0.0851078, 461, 0
0.0812902, 462, 0
0.0797613, 463, 0
0.0771864, 464, 0
0.0795185, 465, 0
0.0718367, 466, 0
0.0735682, 467, 0
0.086054, 468, 0
0.0858297, 469, 0
0.0792872, 470, 0
0.0890952, 471, 0
0.0838266, 472, 0
0.0811585, 473, 0
0.0862875, 474, 0
0.0764102, 475, 0
0.0921941, 476, 0
0.0905277, 477, 0
0.0815967, 478, 0
0.0728317, 479, 0
0.0774775, 480, 0
0.0769109, 481, 0
0.0742354, 482, 0
0.0805443, 483, 0
0.0857949, 484, 0
0.0748843, 485, 0
0.0786669, 486, 0
0.087269, 487, 0
0.0756797, 488, 0
0.0739672, 489, 0
0.0783465, 490, 0
0.0832558, 491, 0
0.0777807, 492, 0
0.0803801, 493, 0
0.0769064, 494, 0
0.0774565, 495, 0
0.0747866, 496, 0
0.0818506, 497, 0
0.0791629, 498, 0
0.0805775, 499, 0
0.0735479, 500, 0
