Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.0431035, 89, 0
0.0453207, 90, 0
0.0501305, 91, 0
0.0458942, 92, 0
0.0450572, 93, 0
0.0414802, 94, 0
0.0443625, 95, 0
0.041469, 96, 0
0.0454367, 97, 0
0.0449826, 98, 0
0.0427209, 99, 0
0.0426966, 100, 0
0.04912, 101, 0
0.0440914, 102, 0
0.0461531, 103, 0
0.0444397, 104, 0
0.0460954, 105, 0
0.0420667, 106, 0
0.0435263, 107, 0
0.0481036, 108, 0
0.0424686, 109, 0
0.0392782, 110, 0
0.0454199, 111, 0
0.0384834, 112, 0
0.0425196, 113, 0
0.0422393, 114, 0
0.0418701, 115, 0
0.0429142, 116, 0
0.0369188, 117, 0
0.0370852, 118, 0
0.0434393, 119, 0
0.0389654, 120, 0
0.0389467, 121, 0
0.0408558, 122, 0
0.0431834, 123, 0
0.0427484, 124, 0
0.043299, 125, 0
0.0416318, 126, 0
0.039816, 127, 0
0.0399091, 128, 0
0.0423132, 129, 0
0.0400188, 130, 0
0.0382449, 131, 0
0.0418514, 132, 0
0.0387221, 133, 0
0.0413448, 134, 0
0.0406984, 135, 0
0.0363796, 136, 0
0.0420484, 137, 0
0.0449806, 138, 0
0.0419264, 139, 0
0.0395756, 140, 0
0.0447221, 141, 0
0.0397755, 142, 0
0.0375722, 143, 0
0.0410193, 144, 0
0.0358709, 145, 0
0.0352984, 146, 0
0.0392449, 147, 0
0.0383141, 148, 0
0.0400681, 149, 0
0.0381219, 150, 0
0.0376836, 151, 0
0.038742, 152, 0
0.0379281, 153, 0
0.0327952, 154, 0
0.0375644, 155, 0
0.0397397, 156, 0
0.0351993, 157, 0
0.0396505, 158, 0
0.0410343, 159, 0
0.0451461, 160, 0
0.0419212, 161, 0
0.0408454, 162, 0
0.0395945, 163, 0
0.0344551, 164, 0
0.0386749, 165, 0
0.0385652, 166, 0
0.0408478, 167, 0
0.0360022, 168, 0
0.0388131, 169, 0
0.0368159, 170, 0
0.034172, 171, 0
0.0358164, 172, 0
0.036846, 173, 0
0.0358769, 174, 0
0.0396655, 175, 0
0.0389134, 176, 0
0.0365049, 177, 0
0.0336963, 178, 0
0.0376095, 179, 0
0.0352522, 180, 0
0.0409963, 181, 0
0.0296274, 182, 0
0.0409174, 183, 0
0.036289, 184, 0
0.0335391, 185, 0
0.0357204, 186, 0
0.0382351, 187, 0
0.0298383, 188, 0
0.038565, 189, 0
0.0356238, 190, 0
0.0363396, 191, 0
0.0360082, 192, 0
0.0332983, 193, 0
0.0367468, 194, 0
0.0347954, 195, 0
0.0290744, 196, 0
0.0368707, 197, 0
0.041472, 198, 0
0.0350867, 199, 0
0.0347881, 200, 0
0.0335856, 201, 0
0.0341718, 202, 0
0.0360601, 203, 0
0.0356103, 204, 0
0.0323852, 205, 0
0.0379796, 206, 0
0.0315668, 207, 0
0.0347257, 208, 0
0.0336895, 209, 0
0.0365206, 210, 0
0.0307252, 211, 0
0.0323814, 212, 0
0.0363145, 213, 0
0.0348427, 214, 0
0.0334066, 215, 0
0.033472, 216, 0
0.0359765, 217, 0
0.0349994, 218, 0
0.0307246, 219, 0
0.0365539, 220, 0
0.0305429, 221, 0
0.0349217, 222, 0
0.0334494, 223, 0
0.0399807, 224, 0
0.0289208, 225, 0
0.0336188, 226, 0
0.0363944, 227, 0
0.031028, 228, 0
0.0279677, 229, 0
0.0318352, 230, 0
0.0366132, 231, 0
0.0337776, 232, 0
0.0277762, 233, 0
0.0316987, 234, 0
0.0383724, 235, 0
0.032243, 236, 0
0.0328034, 237, 0
0.035642, 238, 0
0.0328304, 239, 0
0.0365647, 240, 0
0.0317498, 241, 0
0.0267637, 242, 0
0.0269554, 243, 0
0.0301459, 244, 0
0.0268963, 245, 0
0.0319953, 246, 0
0.0286951, 247, 0
0.032333, 248, 0
0.0312903, 249, 0
0.0348664, 250, 0
0.0318887, 251, 0
0.0278061, 252, 0
0.0303116, 253, 0
0.0271241, 254, 0
0.0325275, 255, 0
0.0289835, 256, 0
0.0323656, 257, 0
0.032124, 258, 0
0.0286218, 259, 0
0.031541, 260, 0
0.0317221, 261, 0
0.0318926, 262, 0
0.0306887, 263, 0
0.0301998, 264, 0
0.0313367, 265, 0
0.0298258, 266, 0
0.0284732, 267, 0
0.028867, 268, 0
0.0362354, 269, 0
0.0292507, 270, 0
0.0291997, 271, 0
0.0307248, 272, 0
0.0292345, 273, 0
0.0337495, 274, 0
0.0295194, 275, 0
0.0291943, 276, 0
0.0257569, 277, 0
0.0312846, 278, 0
0.0333402, 279, 0
0.0299146, 280, 0
0.0312683, 281, 0
0.0274326, 282, 0
0.0257752, 283, 0
0.0299689, 284, 0
0.0253067, 285, 0
0.0264973, 286, 0
0.0272646, 287, 0
0.0304512, 288, 0
0.0271672, 289, 0
0.0293876, 290, 0
0.0296453, 291, 0
0.0307425, 292, 0
0.0271877, 293, 0
0.0254974, 294, 0
0.0262308, 295, 0
0.0271156, 296, 0
0.0283746, 297, 0
0.0234709, 298, 0
0.0254835, 299, 0
0.0275644, 300, 0
0.030112, 301, 0
0.0286107, 302, 0
0.0288656, 303, 0
0.0261277, 304, 0
0.0223806, 305, 0
0.0277959, 306, 0
0.027535, 307, 0
0.0268851, 308, 0
0.0234242, 309, 0
0.0307221, 310, 0
0.0258818, 311, 0
0.0217245, 312, 0
0.0247665, 313, 0
0.0239937, 314, 0
0.0257627, 315, 0
0.0286281, 316, 0
0.025673, 317, 0
0.0266148, 318, 0
0.0260813, 319, 0
0.0270543, 320, 0
0.0249624, 321, 0
0.0269851, 322, 0
0.0292908, 323, 0
0.0229662, 324, 0
0.0258112, 325, 0
0.0241234, 326, 0
0.0221236, 327, 0
0.0244173, 328, 0
0.0228664, 329, 0
0.0263566, 330, 0
0.0256539, 331, 0
0.0244244, 332, 0
0.0235684, 333, 0
0.0229667, 334, 0
0.0264767, 335, 0
0.0243692, 336, 0
0.027689, 337, 0
0.0239931, 338, 0
0.0225676, 339, 0
0.0271672, 340, 0
0.0263099, 341, 0
0.0239046, 342, 0
0.0246493, 343, 0
0.0266261, 344, 0
0.0240803, 345, 0
0.025174, 346, 0
0.0255122, 347, 0
0.0269388, 348, 0
0.0282797, 349, 0
0.0251376, 350, 0
0.0260293, 351, 0
0.0256814, 352, 0
0.0285798, 353, 0
0.0228261, 354, 0
0.0274906, 355, 0
0.0245026, 356, 0
0.0229571, 357, 0
0.0203127, 358, 0
0.0239363, 359, 0
0.0235792, 360, 0
0.0263436, 361, 0
0.0256053, 362, 0
0.0216818, 363, 0
0.0243901, 364, 0
0.0237109, 365, 0
0.0255002, 366, 0
0.0236053, 367, 0
0.0210519, 368, 0
0.0240237, 369, 0
0.0267282, 370, 0
0.0243023, 371, 0
0.028022, 372, 0
0.026463, 373, 0
0.0191363, 374, 0
0.0253778, 375, 0
0.0204023, 376, 0
0.0230945, 377, 0
0.0197163, 378, 0
0.0214599, 379, 0
0.0241887, 380, 0
0.024223, 381, 0
0.0211034, 382, 0
0.0240002, 383, 0
0.0231861, 384, 0
0.023069, 385, 0
0.0243561, 386, 0
0.0281883, 387, 0
0.0249433, 388, 0
0.0225937, 389, 0
0.024122, 390, 0
0.0227276, 391, 0
0.0174419, 392, 0
0.0228869, 393, 0
0.0183097, 394, 0
0.0238033, 395, 0
0.0196122, 396, 0
0.023796, 397, 0
0.0222168, 398, 0
0.0217247, 399, 0
0.0209039, 400, 0
0.0229278, 401, 0
0.025338, 402, 0
0.0225387, 403, 0
0.0252907, 404, 0
0.0232262, 405, 0
0.0244422, 406, 0
0.0227251, 407, 0
0.0200354, 408, 0
0.0179206, 409, 0
0.0227474, 410, 0
0.0220653, 411, 0
0.0211959, 412, 0
0.0223151, 413, 0
0.0235026, 414, 0
0.0203846, 415, 0
0.0214448, 416, 0
0.0174114, 417, 0
0.0221983, 418, 0
0.0227347, 419, 0
0.0173347, 420, 0
0.0223993, 421, 0
0.0208346, 422, 0
0.020646, 423, 0
0.0217316, 424, 0
0.0196565, 425, 0
0.0209225, 426, 0
0.0205332, 427, 0
0.0204787, 428, 0
0.0213029, 429, 0
0.0215539, 430, 0
0.0214106, 431, 0
0.0235859, 432, 0
0.0214692, 433, 0
0.0198773, 434, 0
0.0173238, 435, 0
0.0184498, 436, 0
0.0210007, 437, 0
0.0203734, 438, 0
0.0184841, 439, 0
0.0211277, 440, 0
0.0213822, 441, 0
0.0183451, 442, 0
0.0176484, 443, 0
0.0206753, 444, 0
0.0233768, 445, 0
0.019714, 446, 0
0.0150182, 447, 0
0.019062, 448, 0
0.0200391, 449, 0
0.0173207, 450, 0
0.0169553, 451, 0
0.0152737, 452, 0
0.0185815, 453, 0
0.0241577, 454, 0
0.0204517, 455, 0
0.0199999, 456, 0
0.0165154, 457, 0
0.0189127, 458, 0
0.0176704, 459, 0
0.0215617, 460, 0
0.018527, 461, 0
0.0207008, 462, 0
0.0202669, 463, 0
0.0184438, 464, 0
0.0174138, 465, 0
0.0182784, 466, 0
0.0179421, 467, 0
0.0156455, 468, 0
0.0203804, 469, 0
0.0179732, 470, 0
0.0164822, 471, 0
0.0206852, 472, 0
0.0184401, 473, 0
0.01907, 474, 0
0.0177996, 475, 0
0.0164639, 476, 0
0.0170827, 477, 0
0.018623, 478, 0
0.0180921, 479, 0
0.0191751, 480, 0
0.0131277, 481, 0
0.019781, 482, 0
0.0154824, 483, 0
0.0190835, 484, 0
0.0160366, 485, 0
0.0135881, 486, 0
0.0202721, 487, 0
0.0162201, 488, 0
0.017263, 489, 0
0.020722, 490, 0
0.0176839, 491, 0
0.0192258, 492, 0
0.0155117, 493, 0
0.0149301, 494, 0
0.0184502, 495, 0
0.0171061, 496, 0
0.0172989, 497, 0
0.0179934, 498, 0
0.0147172, 499, 0
0.0166379, 500, 0
