Selfish Miner Profit, Block Vakue
0.938146, 637762713
0.956569, 637727088
0.992882, 637767510
0.988184, 637759995
0.986029, 637752225
0.976175, 637734404
0.979928, 637823603
0.993303, 637713098
0.976122, 637776763
0.995053, 637728141
0.976579, 637709881
0.995212, 637763753
0.984336, 637743519
0.991511, 637793711
0.981761, 637723870
0.980976, 637761463
0.969885, 637735395
0.994994, 637764003
0.96506, 637780106
0.971566, 637800707
0.974072, 637766198
0.963553, 637792846
0.993622, 637753006
0.966761, 637772675
0.992907, 637740260
0.998548, 637698851
0.995793, 637743625
0.992979, 637712403
0.982685, 637744940
0.926695, 637764102
0.986952, 637710136
0.947127, 637794104
0.975749, 637718228
0.98371, 637743496
0.985641, 637752331
0.980989, 637734083
0.953108, 637765689
0.977548, 637724917
0.983417, 637738225
0.983713, 637777220
0.992956, 637771151
0.971081, 637762440
0.969104, 637775442
0.998557, 637760206
0.98937, 637754848
0.964981, 637783057
0.995068, 637731757
0.98785, 637721646
0.980843, 637814890
0.991372, 637704893
0.978937, 637722339
0.982884, 637801073
0.979074, 637734794
0.934766, 637752676
0.975428, 637799299
0.986497, 637762501
0.963089, 637717735
0.97952, 637756456
0.973297, 637790993
0.964351, 637757744
0.964871, 637735267
0.987462, 637772070
0.998006, 637714903
0.982648, 637782775
0.986895, 637743014
0.964285, 637786421
0.998652, 637704983
0.990617, 637766561
0.994598, 637781265
0.985201, 637756260
0.977579, 637743926
0.991282, 637744027
0.967571, 637716052
0.998326, 637700180
0.963569, 637724208
0.968504, 637770266
0.978103, 637766268
0.940902, 637754758
0.990801, 637735350
0.986822, 637798639
0.95476, 637765431
0.990088, 637764839
0.994772, 637835145
0.978225, 637754213
0.978989, 637716427
0.977654, 637760366
0.991787, 637737996
0.974541, 637716540
0.934177, 637716564
0.985633, 637747640
0.991191, 637739576
0.959211, 637796012
0.977477, 637743176
0.98594, 637755979
0.957981, 637758175
0.995319, 637789647
0.970409, 637736992
0.970984, 637712745
0.939145, 637768849
0.984031, 637691401
0.976744, 637772810
