0.506975, 0.897, 0.903
0.489556, 0.906, 0.86
0.514332, 0.965, 0.938
0.497779, 0.893, 0.913
0.513969, 0.878, 0.928
0.467008, 0.874, 0.924
0.504787, 0.891, 0.908
0.492286, 0.894, 0.899
0.498835, 0.886, 0.89
0.498542, 0.918, 0.905
0.496975, 0.908, 0.887
0.506738, 0.871, 0.948
0.497881, 0.902, 0.884
0.494269, 0.892, 0.905
0.481596, 0.859, 0.838
0.500155, 0.839, 0.919
0.497702, 0.925, 0.95
0.466039, 0.887, 0.915
0.508628, 0.878, 0.876
0.504657, 0.879, 0.87
0.483493, 0.942, 0.833
0.499064, 0.885, 0.938
0.493218, 0.836, 0.883
0.498184, 0.848, 0.852
0.49282, 0.855, 0.915
0.495878, 0.876, 0.842
0.491962, 0.909, 0.919
0.489139, 0.858, 0.891
0.497572, 0.933, 0.912
0.517885, 0.892, 0.963
0.475564, 0.881, 0.874
0.487283, 0.88, 0.911
0.498018, 0.884, 0.899
0.496404, 0.859, 0.86
0.495239, 0.887, 0.914
0.507336, 0.864, 0.851
0.50019, 0.873, 0.914
0.508098, 0.894, 0.841
0.494425, 0.848, 0.898
0.487576, 0.863, 0.91
0.48137, 0.901, 0.912
0.510852, 0.852, 0.888
0.504837, 0.909, 0.963
0.48514, 0.839, 0.912
0.504878, 0.895, 0.909
0.490356, 0.888, 0.899
0.484456, 0.852, 0.907
0.500067, 0.921, 0.905
0.513858, 0.894, 0.885
0.505298, 0.906, 0.839
0.509902, 0.915, 0.891
0.520713, 0.882, 0.891
0.512828, 0.876, 0.903
0.481234, 0.88, 0.941
0.50646, 0.85, 0.896
0.487604, 0.899, 0.913
0.490235, 0.915, 0.938
0.502069, 0.888, 0.935
0.484411, 0.884, 0.894
0.494378, 0.95, 0.854
0.497979, 0.877, 0.882
0.500934, 0.875, 0.905
0.486284, 0.89, 0.898
0.486321, 0.841, 0.854
0.51486, 0.902, 0.964
0.483677, 0.932, 0.92
0.514073, 0.859, 0.906
0.494001, 0.896, 0.855
0.479906, 0.939, 0.884
0.505878, 0.908, 0.874
0.50036, 0.881, 0.891
0.498382, 0.907, 0.911
0.487164, 0.9, 0.906
0.485285, 0.925, 0.897
0.495458, 0.867, 0.881
0.487944, 0.894, 0.859
0.497058, 0.896, 0.864
0.494406, 0.909, 0.889
0.489873, 0.897, 0.86
0.500026, 0.876, 0.918
0.479766, 0.89, 0.894
0.492297, 0.927, 0.868
0.511673, 0.866, 0.828
0.480945, 0.903, 0.911
0.50473, 0.889, 0.895
0.496677, 0.833, 0.944
0.498789, 0.915, 0.878
0.483058, 0.931, 0.901
0.48768, 0.894, 0.879
0.506387, 0.905, 0.925
0.474724, 0.896, 0.911
0.51218, 0.919, 0.881
0.481314, 0.909, 0.89
0.492484, 0.871, 0.886
0.503052, 0.848, 0.838
0.491619, 0.955, 0.899
0.518374, 0.894, 0.89
0.508056, 0.877, 0.874
0.501846, 0.912, 0.972
0.495999, 0.94, 0.92
0.455739, 0.889, 0.874
0.509931, 0.898, 0.861
0.494494, 0.832, 0.912
0.497402, 0.923, 0.911
0.497876, 0.83, 0.914
0.468332, 0.926, 0.919
0.482246, 0.874, 0.879
0.498123, 0.875, 0.885
0.513855, 0.845, 0.855
0.495717, 0.905, 0.871
0.503184, 0.893, 0.876
0.502152, 0.871, 0.871
0.493131, 0.873, 0.911
0.493102, 0.907, 0.865
0.495129, 0.965, 0.872
0.496125, 0.877, 0.972
0.495354, 0.877, 0.93
0.486441, 0.904, 0.886
0.498155, 0.845, 0.869
0.488606, 0.869, 0.878
0.486, 0.913, 0.885
0.474319, 0.873, 0.897
0.495997, 0.896, 0.878
0.499149, 0.891, 0.919
0.482948, 0.877, 0.917
0.493766, 0.897, 0.855
0.493949, 0.895, 0.909
0.491085, 0.861, 0.872
0.475879, 0.873, 0.918
0.4876, 0.858, 0.837
0.49991, 0.863, 0.884
0.489353, 0.845, 0.852
0.477111, 0.923, 0.839
0.506972, 0.876, 0.899
0.498952, 0.865, 0.919
0.500753, 0.903, 0.883
0.4886, 0.873, 0.883
0.489461, 0.856, 0.894
0.50298, 0.913, 0.866
0.504145, 0.939, 0.858
0.490764, 0.886, 0.88
0.485696, 0.908, 0.898
0.493217, 0.924, 0.95
0.498723, 0.944, 0.895
0.495117, 0.899, 0.921
0.497268, 0.89, 0.891
0.492697, 0.896, 0.879
0.484853, 0.919, 0.939
0.487168, 0.827, 0.896
0.488088, 0.824, 0.916
0.500562, 0.908, 0.855
0.497036, 0.856, 0.897
0.484464, 0.903, 0.902
0.492197, 0.931, 0.917
0.497221, 0.866, 0.936
0.510928, 0.878, 0.851
0.493643, 0.876, 0.889
0.492346, 0.922, 0.851
0.487965, 0.832, 0.893
0.48914, 0.928, 0.902
0.518594, 0.894, 0.844
0.490807, 0.953, 0.884
0.504459, 0.911, 0.889
0.518868, 0.85, 0.85
0.485969, 0.869, 0.9
0.511923, 0.885, 0.894
0.48301, 0.874, 0.883
0.486889, 0.896, 0.863
0.495555, 0.901, 0.874
0.512132, 0.923, 0.884
0.486524, 0.939, 0.856
0.49023, 0.873, 0.864
0.515489, 0.839, 0.914
0.495747, 0.868, 0.896
0.483319, 0.912, 0.872
0.492803, 0.877, 0.9
0.495839, 0.949, 0.895
0.508992, 0.912, 0.876
0.498068, 0.919, 0.923
0.496086, 0.918, 0.941
0.503505, 0.915, 0.911
0.507336, 0.876, 0.872
0.495945, 0.951, 0.859
0.488686, 0.888, 0.955
0.509189, 0.897, 0.891
0.496041, 0.874, 0.876
0.490662, 0.805, 0.89
0.525616, 0.85, 0.9
0.499339, 0.834, 0.904
0.508747, 0.877, 0.882
0.474861, 0.92, 0.899
0.504398, 0.89, 0.915
0.487707, 0.882, 0.867
0.499476, 0.858, 0.887
0.499574, 0.846, 0.909
0.500569, 0.856, 0.865
0.468663, 0.89, 0.889
0.488767, 0.904, 0.854
0.480763, 0.907, 0.899
0.497067, 0.908, 0.897
0.494926, 0.91, 0.851
0.495087, 0.867, 0.899
0.510143, 0.935, 0.887
0.508965, 0.906, 0.894
0.496324, 0.934, 0.863
0.491421, 0.882, 0.887
0.480409, 0.883, 0.836
0.503647, 0.859, 0.866
0.482178, 0.909, 0.891
0.501198, 0.926, 0.913
0.475821, 0.922, 0.91
0.482669, 0.852, 0.868
0.482896, 0.887, 0.871
0.486073, 0.872, 0.889
0.487618, 0.911, 0.917
0.495262, 0.904, 0.895
0.494966, 0.933, 0.867
0.492061, 0.87, 0.916
0.488343, 0.845, 0.851
0.483735, 0.883, 0.865
0.486749, 0.919, 0.897
0.499493, 0.876, 0.907
0.490964, 0.877, 0.964
0.490978, 0.894, 0.86
0.471824, 0.925, 0.875
0.500719, 0.832, 0.929
0.493613, 0.896, 0.927
0.483465, 0.941, 0.931
0.472097, 0.87, 0.903
0.481274, 0.94, 0.87
0.469951, 0.915, 0.892
0.49967, 0.907, 0.884
0.506051, 0.884, 0.874
0.493613, 0.921, 0.875
0.468436, 0.865, 0.893
