Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.970083, 0, 0
0.997551, 0, 0
0.981951, 0, 0
0.994239, 0, 0
0.988985, 0, 0
0.959322, 0, 0
0.96874, 0, 0
0.998089, 0, 0
0.99804, 0, 0
0.994706, 0, 0
0.95888, 0, 0
0.992334, 0, 0
0.997378, 0, 0
0.993784, 0, 0
0.979326, 0, 0
0.987529, 0, 0
0.983248, 0, 0
0.958829, 0, 0
0.976788, 0, 0
0.999268, 0, 0
0.940753, 0, 0
0.974233, 0, 0
0.98155, 0, 0
0.997499, 0, 0
0.986806, 0, 0
0.97559, 0, 0
0.993091, 0, 0
0.983981, 0, 0
0.975492, 0, 0
0.979481, 0, 0
0.968657, 0, 0
0.987306, 0, 0
0.964013, 0, 0
0.996627, 0, 0
0.984245, 0, 0
0.955875, 0, 0
0.99349, 0, 0
0.991654, 0, 0
0.944907, 0, 0
0.971688, 0, 0
0.967011, 0, 0
0.99848, 0, 0
0.943907, 0, 0
0.991267, 0, 0
0.961792, 0, 0
0.941996, 0, 0
0.942035, 0, 0
0.95744, 0, 0
0.958781, 0, 0
0.977048, 0, 0
0.998429, 0, 0
0.992891, 0, 0
0.988966, 0, 0
0.985871, 0, 0
0.974317, 0, 0
0.973103, 0, 0
0.994877, 0, 0
0.944626, 0, 0
0.98049, 0, 0
0.983394, 0, 0
0.958983, 0, 0
0.989696, 0, 0
0.933911, 0, 0
0.97795, 0, 0
0.966943, 0, 0
0.980208, 0, 0
0.977838, 0, 0
0.995232, 0, 0
0.972998, 0, 0
0.952235, 0, 0
0.969299, 0, 0
0.992218, 0, 0
0.973698, 0, 0
0.989763, 0, 0
0.982646, 0, 0
0.964698, 0, 0
0.980655, 0, 0
0.964184, 0, 0
0.983185, 0, 0
0.982199, 0, 0
0.995235, 0, 0
0.93365, 0, 0
0.976243, 0, 0
0.997766, 0, 0
0.990827, 0, 0
0.945319, 0, 0
0.989643, 0, 0
0.990106, 0, 0
0.967482, 0, 0
0.972692, 0, 0
0.946852, 0, 0
0.970634, 0, 0
0.967749, 0, 0
0.982109, 0, 0
0.987267, 0, 0
0.981575, 0, 0
0.936286, 0, 0
0.964408, 0, 0
0.981239, 0, 0
0.964086, 0, 0
0.949961, 0, 0
0.960858, 0, 0
0.989523, 0, 0
0.998009, 0, 0
0.997521, 0, 0
0.948411, 0, 0
0.98269, 0, 0
0.947854, 0, 0
0.993284, 0, 0
0.993388, 0, 0
0.994811, 0, 0
0.971101, 0, 0
0.92963, 0, 0
0.98119, 0, 0
0.924595, 0, 0
0.9668, 0, 0
0.992697, 0, 0
0.983793, 0, 0
0.978215, 0, 0
0.994068, 0, 0
0.966136, 0, 0
0.989482, 0, 0
0.952035, 0, 0
0.983711, 0, 0
0.961948, 0, 0
0.982561, 0, 0
0.992286, 0, 0
0.97929, 0, 0
0.924419, 0, 0
0.987149, 0, 0
0.966497, 0, 0
0.973257, 0, 0
0.960246, 0, 0
0.970765, 0, 0
0.980405, 0, 0
0.957492, 0, 0
0.981834, 0, 0
0.97672, 0, 0
0.997011, 0, 0
0.99814, 0, 0
0.988695, 0, 0
0.997002, 0, 0
0.957928, 0, 0
0.999649, 0, 0
0.967597, 0, 0
0.982857, 0, 0
0.961975, 0, 0
0.977842, 0, 0
0.997691, 0, 0
0.950377, 0, 0
0.973286, 0, 0
0.958834, 0, 0
0.964111, 0, 0
0.989505, 0, 0
0.943195, 0, 0
0.983443, 0, 0
0.991266, 0, 0
0.947479, 0, 0
0.97587, 0, 0
0.974419, 0, 0
0.998461, 0, 0
0.983989, 0, 0
0.995067, 0, 0
0.930363, 0, 0
0.989881, 0, 0
0.993828, 0, 0
0.996788, 0, 0
0.979977, 0, 0
0.963751, 0, 0
0.971775, 0, 0
0.998457, 0, 0
0.943514, 0, 0
0.995966, 0, 0
0.961746, 0, 0
0.981785, 0, 0
0.979871, 0, 0
0.977017, 0, 0
0.989375, 0, 0
0.987354, 0, 0
0.931453, 0, 0
0.992092, 0, 0
0.98883, 0, 0
0.967736, 0, 0
0.954521, 0, 0
0.998905, 0, 0
0.986021, 0, 0
0.952573, 0, 0
0.972484, 0, 0
0.966316, 0, 0
0.980516, 0, 0
0.987045, 0, 0
0.994043, 0, 0
0.967336, 0, 0
0.953679, 0, 0
0.953619, 0, 0
0.981318, 0, 0
0.957997, 0, 0
0.982827, 0, 0
0.95943, 0, 0
0.999805, 0, 0
0.944179, 0, 0
0.99271, 0, 0
0.978016, 0, 0
0.978638, 0, 0
0.984946, 0, 0
0.97547, 0, 0
0.993134, 0, 0
0.989423, 0, 0
0.989385, 0, 0
0.999125, 0, 0
0.996875, 0, 0
0.98871, 0, 0
0.95524, 0, 0
0.987554, 0, 0
0.985722, 0, 0
0.94706, 0, 0
0.975672, 0, 0
0.949246, 0, 0
0.989733, 0, 0
0.968674, 0, 0
0.984728, 0, 0
0.987855, 0, 0
0.974065, 0, 0
0.995056, 0, 0
0.980908, 0, 0
0.986038, 0, 0
0.984426, 0, 0
0.973161, 0, 0
0.980889, 0, 0
0.982083, 0, 0
0.980156, 0, 0
0.989338, 0, 0
0.98589, 0, 0
0.990441, 0, 0
0.955849, 0, 0
0.998665, 0, 0
0.979995, 0, 0
0.947502, 0, 0
0.979877, 0, 0
0.9492, 0, 0
0.963761, 0, 0
0.979453, 0, 0
0.997569, 0, 0
0.983642, 0, 0
0.963546, 0, 0
0.993499, 0, 0
0.942919, 0, 0
0.925616, 0, 0
0.991791, 0, 0
0.983866, 0, 0
0.989634, 0, 0
0.979834, 0, 0
0.959636, 0, 0
0.988382, 0, 0
0.989536, 0, 0
0.992953, 0, 0
0.962946, 0, 0
0.959008, 0, 0
0.997227, 0, 0
0.988633, 0, 0
0.943989, 0, 0
0.985008, 0, 0
0.952881, 0, 0
0.974793, 0, 0
0.950019, 0, 0
0.986274, 0, 0
0.989801, 0, 0
0.944285, 0, 0
0.982503, 0, 0
0.987958, 0, 0
0.976938, 0, 0
0.957742, 0, 0
0.991055, 0, 0
0.989992, 0, 0
0.950522, 0, 0
0.967835, 0, 0
0.998902, 0, 0
0.999631, 0, 0
0.975082, 0, 0
0.982227, 0, 0
0.963487, 0, 0
0.972914, 0, 0
0.938567, 0, 0
0.993438, 0, 0
0.995679, 0, 0
0.987572, 0, 0
0.989194, 0, 0
0.976177, 0, 0
0.968098, 0, 0
0.986455, 0, 0
0.955853, 0, 0
0.984139, 0, 0
0.971519, 0, 0
0.980405, 0, 0
0.97806, 0, 0
0.989015, 0, 0
0.985474, 0, 0
0.995356, 0, 0
0.966602, 0, 0
0.98979, 0, 0
0.997442, 0, 0
0.978719, 0, 0
0.965774, 0, 0
0.969815, 0, 0
0.972119, 0, 0
0.999664, 0, 0
0.973489, 0, 0
0.991605, 0, 0
0.959265, 0, 0
0.986301, 0, 0
0.991374, 0, 0
0.981161, 0, 0
0.990516, 0, 0
0.992312, 0, 0
0.94554, 0, 0
0.990261, 0, 0
