Selfish Miner Profit, Block Vakue
0.482331, 12750382
0.490136, 12763574
0.477104, 12748013
0.4822, 12750480
0.48399, 12761619
0.469175, 12752241
0.475799, 12754770
0.480547, 12761368
0.484815, 12756162
0.495181, 12749829
0.495934, 12755307
0.471207, 12760193
0.477809, 12755489
0.493152, 12752308
0.462035, 12757516
0.496648, 12749428
0.481708, 12759031
0.484543, 12753404
0.487563, 12759547
0.496037, 12748025
0.495147, 12756737
0.464633, 12758817
0.484126, 12755280
0.475815, 12753533
0.472717, 12753547
0.479769, 12749591
0.496526, 12747346
0.488551, 12750744
0.480412, 12757261
0.478987, 12756695
0.489176, 12755064
0.497266, 12752320
0.48007, 12761275
0.491701, 12756577
0.488056, 12756493
0.490071, 12766440
0.484418, 12754987
0.472865, 12749644
0.498783, 12755860
0.477112, 12752694
0.485716, 12749660
0.47404, 12749663
0.46424, 12754058
0.489564, 12752917
0.495487, 12760903
0.480826, 12753426
0.494464, 12755240
0.49037, 12755550
0.481393, 12760003
0.477792, 12752552
0.479942, 12749123
0.474157, 12757061
0.476885, 12746105
0.480148, 12757621
