Selfish Miner Profit, Block Vakue
0.52485, 12749644
0.51863, 12755860
0.536073, 12752694
0.52845, 12749660
0.544054, 12749663
0.536203, 12754058
0.514247, 12752917
0.533985, 12760903
0.518484, 12753426
0.521514, 12755240
0.544323, 12755550
0.550255, 12760003
0.54494, 12752552
0.537793, 12749123
0.55683, 12757061
0.543251, 12746105
0.539583, 12757621
