0.0588188, 0.864, 0.879
0.0597839, 0.885, 0.922
0.0637336, 0.904, 0.889
0.0568286, 0.926, 0.919
0.054958, 0.893, 0.896
0.0590079, 0.853, 0.853
0.0588282, 0.848, 0.863
0.0512352, 0.916, 0.934
0.0566004, 0.913, 0.883
0.0537804, 0.89, 0.877
0.0571249, 0.877, 0.931
0.062452, 0.892, 0.898
0.0514736, 0.883, 0.916
0.0594807, 0.871, 0.953
0.0543184, 0.908, 0.937
0.0521686, 0.886, 0.903
0.0599975, 0.845, 0.94
0.0540179, 0.839, 0.875
0.0553217, 0.883, 0.912
0.0547968, 0.879, 0.893
0.0551599, 0.905, 0.855
0.0565855, 0.919, 0.803
0.0515104, 0.931, 0.876
0.0595955, 0.889, 0.899
0.0561395, 0.872, 0.882
0.0601868, 0.902, 0.908
0.0550966, 0.921, 0.871
0.0636919, 0.919, 0.832
0.0557708, 0.913, 0.868
0.0537205, 0.916, 0.9
0.0516424, 0.953, 0.89
0.0549334, 0.825, 0.913
0.0609655, 0.855, 0.876
0.0551354, 0.907, 0.843
0.0533528, 0.886, 0.906
0.0597958, 0.926, 0.915
0.0580194, 0.912, 0.917
0.0519566, 0.867, 0.919
0.0560191, 0.862, 0.883
0.0601168, 0.956, 0.903
0.0560196, 0.896, 0.933
0.0541511, 0.822, 0.883
0.0582321, 0.853, 0.879
0.0581, 0.878, 0.886
0.0562065, 0.864, 0.906
0.0556363, 0.83, 0.942
0.0557136, 0.919, 0.85
0.0562138, 0.86, 0.874
0.0506333, 0.923, 0.846
0.0568708, 0.947, 0.905
0.0585359, 0.856, 0.924
0.0561309, 0.851, 0.928
0.0553672, 0.873, 0.9
0.0552251, 0.855, 0.928
0.0564175, 0.861, 0.88
0.0568785, 0.861, 0.909
0.0583712, 0.868, 0.872
0.0523684, 0.898, 0.888
0.0565919, 0.889, 0.905
0.0596373, 0.849, 0.897
0.0570702, 0.832, 0.862
0.0570712, 0.912, 0.859
0.0601898, 0.822, 0.89
0.0558126, 0.863, 0.909
0.0547522, 0.909, 0.865
0.050024, 0.93, 0.813
0.0553068, 0.904, 0.889
0.0540062, 0.859, 0.879
0.0569159, 0.897, 0.87
0.055685, 0.851, 0.933
0.0604989, 0.898, 0.857
0.0668098, 0.864, 0.882
0.0509101, 0.903, 0.932
0.0595388, 0.9, 0.933
0.0542577, 0.861, 0.914
0.0553745, 0.872, 0.861
0.0552953, 0.902, 0.906
0.0532587, 0.868, 0.909
0.056852, 0.921, 0.873
0.0556337, 0.901, 0.844
0.0515736, 0.874, 0.878
0.0550412, 0.915, 0.863
0.0571711, 0.86, 0.864
0.0563144, 0.891, 0.848
0.0544092, 0.904, 0.942
0.0562534, 0.922, 0.777
0.0537333, 0.852, 0.832
0.0601456, 0.878, 0.963
0.0561947, 0.901, 0.856
0.0592523, 0.907, 0.898
0.0520573, 0.885, 0.864
0.0549313, 0.976, 0.918
0.0547388, 0.857, 0.835
0.0568713, 0.902, 0.875
0.0567494, 0.939, 0.852
0.0558781, 0.899, 0.865
0.0587159, 0.903, 0.922
0.0551031, 0.948, 0.905
0.0564744, 0.938, 0.886
0.0583603, 0.913, 0.871
0.0597869, 0.822, 0.875
0.0559346, 0.944, 0.877
0.0532764, 0.903, 0.939
0.0621546, 0.845, 0.875
0.0513691, 0.885, 0.864
0.0574457, 0.905, 0.853
0.0574615, 0.919, 0.911
0.0533932, 0.917, 0.898
0.0567421, 0.888, 0.89
0.0536952, 0.937, 0.875
0.0571366, 0.849, 0.868
0.054444, 0.842, 0.896
0.0572593, 0.871, 0.87
0.0522595, 0.915, 0.901
0.0593711, 0.878, 0.854
0.0617183, 0.895, 0.916
0.0615267, 0.912, 0.89
0.0603736, 0.855, 0.93
0.0523309, 0.829, 0.906
0.0602297, 0.924, 0.889
0.0529193, 0.888, 0.892
0.0525988, 0.884, 0.95
0.0544335, 0.893, 0.91
0.0567616, 0.891, 0.875
0.058095, 0.888, 0.865
0.0542914, 0.945, 0.904
0.0535306, 0.904, 0.888
0.0525697, 0.843, 0.898
0.0584988, 0.868, 0.843
0.0656486, 0.843, 0.88
0.0535262, 0.87, 0.942
0.0543429, 0.875, 0.893
0.058892, 0.895, 0.934
0.0552346, 0.867, 0.839
0.060876, 0.908, 0.813
0.0568354, 0.913, 0.927
0.06055, 0.859, 0.881
0.0549761, 0.922, 0.851
0.0577455, 0.831, 0.898
0.0561073, 0.914, 0.886
0.0533004, 0.894, 0.878
0.0608688, 0.894, 0.884
0.0515085, 0.92, 0.865
0.0542223, 0.885, 0.893
0.058381, 0.941, 0.897
0.0587035, 0.864, 0.95
0.0562823, 0.907, 0.901
0.0598489, 0.87, 0.869
0.0486363, 0.904, 0.925
0.055086, 0.905, 0.896
0.0538903, 0.912, 0.894
0.0570988, 0.87, 0.845
0.0575268, 0.881, 0.841
0.0595149, 0.855, 0.882
0.0549752, 0.821, 0.904
0.0533018, 0.943, 0.881
0.0585664, 0.929, 0.908
0.0527098, 0.832, 0.834
0.0576879, 0.917, 0.868
0.0526677, 0.897, 0.903
0.0575247, 0.906, 0.86
0.0566731, 0.965, 0.938
0.0591859, 0.893, 0.913
0.0473214, 0.878, 0.928
0.0508823, 0.874, 0.924
0.0531279, 0.891, 0.908
0.0542164, 0.894, 0.899
0.0607293, 0.886, 0.89
0.0558698, 0.918, 0.905
0.0572387, 0.908, 0.887
0.0516186, 0.871, 0.948
0.0566935, 0.902, 0.884
0.0567718, 0.892, 0.905
0.054404, 0.859, 0.838
0.0511577, 0.839, 0.919
0.0534099, 0.925, 0.95
0.0554017, 0.887, 0.915
0.0568836, 0.878, 0.876
0.057784, 0.879, 0.87
0.0556454, 0.942, 0.833
0.0563521, 0.885, 0.938
0.0545782, 0.836, 0.883
0.0553705, 0.848, 0.852
0.0598155, 0.855, 0.915
0.050799, 0.876, 0.842
0.0557041, 0.909, 0.919
0.0566877, 0.858, 0.891
0.0571095, 0.933, 0.912
0.0568944, 0.892, 0.963
0.055525, 0.881, 0.874
0.0586584, 0.88, 0.911
0.0608194, 0.884, 0.899
0.0587976, 0.859, 0.86
0.0600358, 0.887, 0.914
0.0556466, 0.864, 0.851
0.0572002, 0.873, 0.914
0.0586157, 0.894, 0.841
0.0546642, 0.848, 0.898
0.0603076, 0.863, 0.91
0.0599232, 0.901, 0.912
0.0524814, 0.852, 0.888
0.0590777, 0.909, 0.963
0.0542602, 0.839, 0.912
0.0553951, 0.895, 0.909
0.0548079, 0.888, 0.899
0.0570055, 0.852, 0.907
0.0572466, 0.921, 0.905
0.0558632, 0.894, 0.885
0.0558093, 0.906, 0.839
0.0561468, 0.915, 0.891
0.0593419, 0.882, 0.891
0.0592901, 0.876, 0.903
0.0555412, 0.88, 0.941
0.0569578, 0.85, 0.896
0.0589922, 0.899, 0.913
0.0583425, 0.915, 0.938
0.0529464, 0.888, 0.935
0.0580194, 0.884, 0.894
0.0538396, 0.95, 0.854
0.0599142, 0.877, 0.882
0.051473, 0.875, 0.905
0.0580798, 0.89, 0.898
0.0502666, 0.841, 0.854
0.0596927, 0.902, 0.964
0.0500932, 0.932, 0.92
0.0570399, 0.859, 0.906
0.0559895, 0.896, 0.855
0.0566677, 0.939, 0.884
0.06174, 0.908, 0.874
0.0579524, 0.881, 0.891
0.0509196, 0.907, 0.911
0.0516744, 0.9, 0.906
0.0574086, 0.925, 0.897
0.0550627, 0.867, 0.881
0.0525692, 0.894, 0.859
0.0533281, 0.896, 0.864
0.0611327, 0.909, 0.889
0.0567066, 0.897, 0.86
0.0527281, 0.876, 0.918
0.0551811, 0.89, 0.894
0.0489362, 0.927, 0.868
0.06154, 0.866, 0.828
0.0598871, 0.903, 0.911
0.0542041, 0.889, 0.895
0.0598671, 0.833, 0.944
0.0534684, 0.915, 0.878
0.0580692, 0.931, 0.901
0.0524962, 0.894, 0.879
0.0637517, 0.905, 0.925
0.0608836, 0.896, 0.911
0.0590942, 0.919, 0.881
0.0507743, 0.909, 0.89
0.0526415, 0.871, 0.886
0.0609627, 0.848, 0.838
0.0595912, 0.955, 0.899
0.060726, 0.894, 0.89
0.0558748, 0.877, 0.874
0.0630294, 0.912, 0.972
0.0597231, 0.94, 0.92
0.0533452, 0.889, 0.874
0.0550604, 0.898, 0.861
0.0557846, 0.832, 0.912
0.0598695, 0.923, 0.911
0.0552109, 0.83, 0.914
0.0522384, 0.926, 0.919
0.0577528, 0.874, 0.879
0.0592518, 0.875, 0.885
0.0557024, 0.845, 0.855
0.0587913, 0.905, 0.871
0.055408, 0.893, 0.876
0.0558498, 0.871, 0.871
0.0575982, 0.873, 0.911
0.0562747, 0.907, 0.865
0.0568381, 0.965, 0.872
0.0518853, 0.877, 0.972
0.0625648, 0.877, 0.93
0.056129, 0.904, 0.886
0.0642643, 0.845, 0.869
0.0571935, 0.869, 0.878
0.0581251, 0.913, 0.885
0.0557707, 0.873, 0.897
0.0582109, 0.896, 0.878
0.0549526, 0.891, 0.919
0.0575887, 0.877, 0.917
0.0567335, 0.897, 0.855
0.0558477, 0.895, 0.909
0.062641, 0.861, 0.872
0.0563113, 0.873, 0.918
0.0525764, 0.858, 0.837
0.0566614, 0.863, 0.884
0.0568885, 0.845, 0.852
0.0525729, 0.923, 0.839
0.0610991, 0.876, 0.899
0.0547079, 0.865, 0.919
0.0613929, 0.903, 0.883
0.0535234, 0.873, 0.883
0.0531131, 0.856, 0.894
0.055227, 0.913, 0.866
0.0632167, 0.939, 0.858
0.057017, 0.886, 0.88
0.0542651, 0.908, 0.898
0.0533684, 0.924, 0.95
0.0583829, 0.944, 0.895
0.0570975, 0.899, 0.921
0.0583009, 0.89, 0.891
0.0590684, 0.896, 0.879
0.0556317, 0.919, 0.939
0.0526118, 0.827, 0.896
0.0502948, 0.824, 0.916
0.0527953, 0.908, 0.855
0.053281, 0.856, 0.897
0.0510413, 0.903, 0.902
0.0538588, 0.931, 0.917
0.0576946, 0.866, 0.936
0.0515291, 0.878, 0.851
0.0575539, 0.876, 0.889
0.0562047, 0.922, 0.851
0.0559091, 0.832, 0.893
0.0522197, 0.928, 0.902
0.0598835, 0.894, 0.844
0.0575419, 0.953, 0.884
0.0551138, 0.911, 0.889
0.0590068, 0.85, 0.85
0.0510802, 0.869, 0.9
0.0566319, 0.885, 0.894
0.0587903, 0.874, 0.883
0.0602861, 0.896, 0.863
0.0569269, 0.901, 0.874
0.0620118, 0.923, 0.884
0.0611238, 0.939, 0.856
0.0568251, 0.873, 0.864
0.0513133, 0.839, 0.914
0.0567294, 0.868, 0.896
0.0583669, 0.912, 0.872
0.0586865, 0.877, 0.9
0.0559287, 0.949, 0.895
0.0504013, 0.912, 0.876
0.0528524, 0.919, 0.923
0.0581732, 0.918, 0.941
0.0609732, 0.915, 0.911
0.0564911, 0.876, 0.872
0.0589188, 0.951, 0.859
0.0513923, 0.888, 0.955
0.0570192, 0.897, 0.891
0.049049, 0.874, 0.876
0.0518054, 0.805, 0.89
0.0551457, 0.85, 0.9
0.055849, 0.834, 0.904
0.0580909, 0.877, 0.882
0.0588869, 0.92, 0.899
0.0569601, 0.89, 0.915
0.0538738, 0.882, 0.867
0.054427, 0.858, 0.887
0.060038, 0.846, 0.909
0.057873, 0.856, 0.865
0.056503, 0.89, 0.889
0.0560606, 0.904, 0.854
0.054335, 0.907, 0.899
0.0616982, 0.908, 0.897
0.0515672, 0.91, 0.851
0.0570666, 0.867, 0.899
0.0519795, 0.935, 0.887
0.0614454, 0.906, 0.894
0.0576136, 0.934, 0.863
0.0542441, 0.882, 0.887
0.0516224, 0.883, 0.836
0.0560722, 0.859, 0.866
0.0570624, 0.909, 0.891
0.0569935, 0.926, 0.913
0.0636941, 0.922, 0.91
0.0548855, 0.852, 0.868
0.0588405, 0.887, 0.871
0.052685, 0.872, 0.889
0.0596852, 0.911, 0.917
0.0565312, 0.904, 0.895
0.0543903, 0.933, 0.867
0.055734, 0.87, 0.916
0.0538712, 0.845, 0.851
0.0553267, 0.883, 0.865
0.0636627, 0.919, 0.897
0.0581096, 0.876, 0.907
0.0531977, 0.877, 0.964
0.0562426, 0.894, 0.86
0.0602673, 0.925, 0.875
0.0639255, 0.832, 0.929
0.0544946, 0.896, 0.927
0.0583715, 0.941, 0.931
0.0601368, 0.87, 0.903
0.0536902, 0.94, 0.87
0.0531513, 0.915, 0.892
0.0575617, 0.907, 0.884
0.0561082, 0.884, 0.874
0.0531771, 0.921, 0.875
0.0523058, 0.865, 0.893
