Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.538591, 0, 0
0.526802, 0, 0
0.531236, 0, 0
0.542965, 0, 0
0.529154, 0, 0
0.524035, 0, 0
0.52259, 0, 0
0.530266, 0, 0
0.526083, 0, 0
0.538095, 0, 0
0.525667, 0, 0
0.519739, 0, 0
0.516496, 0, 0
0.524893, 0, 0
0.543149, 0, 0
0.535159, 0, 0
0.525105, 0, 0
0.54359, 0, 0
0.553356, 0, 0
0.531128, 0, 0
0.534211, 0, 0
0.513147, 0, 0
0.531018, 0, 0
0.536089, 0, 0
0.524614, 0, 0
0.54207, 0, 0
0.518715, 0, 0
0.536591, 0, 0
