Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.496183, 1.76304, 1.18225
0.491617, 10.8431, 8.57507
0.501796, 4.68801, 2.16818
0.480568, 7.22413, 3.23555
0.476641, 10.281, 4.74316
0.492297, 5.72012, 7.825
0.478133, 10.6673, 4.31953
0.498613, 4.72848, 4.48044
0.494686, 6.94483, 9.87585
0.527043, 6.84323, 9.92637
0.492305, 5.66841, 2.92423
0.499198, 6.96421, 1.79496
0.4973, 3.17796, 1.99506
0.519449, 3.55937, 4.37016
0.504516, 2.13419, 6.8639
0.509023, 1.49836, 6.1361
0.502628, 1.12906, 10.1204
0.489326, 8.66688, 1.83353
0.527525, 1.96656, 10.8701
0.50331, 8.11735, 5.095
0.500058, 10.347, 6.01086
0.499648, 1.15956, 6.58608
0.488279, 8.48999, 6.38207
0.499849, 8.52212, 9.48349
0.474441, 3.95246, 5.77869
0.507301, 8.52211, 8.29357
0.492328, 2.10778, 4.06611
0.460366, 3.13444, 5.23252
0.480863, 1.46751, 4.50116
0.483381, 4.0154, 6.94779
0.497611, 7.8063, 2.63563
0.500962, 7.78646, 7.41387
0.473846, 5.81994, 6.83701
0.500401, 9.55426, 8.14992
0.516884, 6.16647, 10.5171
0.503389, 8.48594, 3.70854
0.484211, 5.80751, 3.59383
0.509321, 7.31122, 3.73479
0.484282, 4.96489, 8.97101
0.483074, 10.0031, 3.90277
0.521001, 1.18433, 7.39921
0.478378, 5.97586, 7.47743
0.480038, 10.3241, 3.39716
0.492518, 1.85312, 5.81921
0.482332, 8.68695, 9.78611
0.485511, 3.32477, 10.4907
0.503143, 1.16364, 10.4453
0.499861, 3.24464, 9.07836
0.501725, 1.50353, 4.85263
0.493794, 7.29845, 10.0269
0.500672, 2.95315, 8.60433
0.498548, 8.2975, 3.86657
0.517075, 6.45155, 10.825
0.497986, 2.03207, 3.97836
0.494345, 3.25915, 10.0231
0.491717, 10.2954, 6.80677
0.490746, 2.17383, 2.55303
0.48431, 2.74305, 2.93957
0.483281, 9.06777, 9.7153
0.486682, 5.27632, 9.29068
0.492759, 2.31474, 6.42661
0.490544, 10.5344, 9.47835
0.49931, 6.31971, 9.5647
0.480898, 6.4062, 1.96866
0.528659, 1.12657, 3.11207
0.513312, 4.44544, 10.3776
0.491277, 9.19027, 2.57676
0.512267, 5.44948, 6.96773
0.497643, 4.69418, 9.81919
0.497799, 10.9046, 2.71798
0.502408, 6.67197, 2.81813
0.496598, 3.75146, 5.87783
0.494913, 2.97505, 1.3305
0.483376, 3.4127, 4.16643
0.502833, 4.62821, 3.89607
0.515758, 6.7118, 3.63342
0.493016, 6.04977, 1.74116
0.487948, 8.87694, 2.55462
0.506937, 3.04792, 9.16159
0.501603, 3.9812, 10.6808
0.497679, 8.43371, 5.41795
0.509477, 5.55744, 3.1929
0.500067, 9.56637, 2.32637
0.508587, 8.44767, 9.24593
0.503917, 7.96922, 10.7141
0.504099, 1.90842, 4.02249
0.48654, 8.5033, 9.62575
0.488755, 10.64, 3.01677
0.504232, 6.48748, 8.09702
0.485955, 6.06134, 4.42975
0.495235, 6.46147, 3.6609
0.470656, 1.4955, 9.34521
0.505196, 6.93188, 3.83256
0.498506, 5.25595, 8.68082
0.519239, 2.02277, 5.60135
0.496745, 3.84497, 9.43019
0.499028, 7.45732, 3.74666
0.488798, 2.47545, 1.88546
0.502649, 2.16747, 3.45892
0.489728, 9.28047, 4.45959
0.504416, 3.37269, 4.99928
0.494834, 4.28324, 8.88206
0.500358, 4.00699, 2.53832
0.494401, 5.23029, 7.92814
0.490091, 10.8284, 8.87983
0.517026, 4.2606, 7.85044
0.485855, 4.58243, 10.8109
0.495176, 4.71085, 1.56247
0.501255, 1.98994, 6.61965
0.505625, 6.91058, 2.39977
0.511101, 10.7252, 9.18005
0.496124, 9.52366, 9.80914
0.478151, 8.87459, 6.24969
0.51151, 1.62059, 8.26412
0.473421, 4.7957, 6.42947
0.489912, 5.64485, 6.84669
0.47104, 10.8204, 6.45539
0.505899, 8.25429, 2.97081
0.505378, 2.94867, 1.47161
0.485039, 1.05302, 10.4977
0.510889, 8.08195, 9.95867
0.50395, 3.17791, 2.62109
0.496988, 7.49265, 1.01286
0.513393, 2.17472, 7.56387
0.486632, 8.41016, 5.80504
0.474444, 7.88793, 6.14863
0.485641, 9.6038, 10.59
0.481692, 1.6658, 4.48735
0.501873, 3.84043, 4.7167
0.504843, 1.87676, 4.96727
0.486441, 6.76952, 4.58848
0.510715, 1.40418, 6.0919
0.49681, 4.6982, 9.3304
0.49894, 10.9883, 2.39361
0.496155, 6.95812, 10.2162
0.480458, 7.38673, 6.668
0.485233, 6.02349, 6.88914
0.492743, 3.57958, 6.26242
0.495043, 8.60722, 5.77211
0.490329, 1.62081, 3.11092
0.494588, 5.41832, 4.17415
0.486836, 1.83393, 10.1514
0.489154, 9.36878, 3.91116
0.475691, 7.62829, 9.08181
0.514931, 4.1857, 10.6315
0.482109, 2.13154, 3.05256
0.490804, 2.6161, 5.01372
0.501947, 5.39156, 8.87913
0.495925, 9.6072, 10.1996
0.505342, 2.21035, 6.66837
0.493204, 3.14432, 8.45547
0.479759, 7.21183, 4.57608
0.497582, 9.91186, 6.84995
0.485476, 4.3419, 4.9867
0.504757, 3.41994, 5.59108
0.52241, 3.79837, 7.26088
0.471996, 9.64079, 3.77783
0.500857, 3.66326, 9.20684
0.508223, 3.31022, 4.88172
0.51176, 6.88511, 1.1427
0.513233, 5.94156, 9.71115
0.493595, 10.8662, 6.02696
0.488018, 5.29754, 9.48077
0.501947, 6.09055, 3.04259
0.493194, 6.43775, 10.8252
0.484631, 8.90869, 5.9315
0.486802, 5.86148, 2.17983
0.498913, 9.30495, 4.21148
0.502978, 10.0468, 9.04061
0.514698, 5.48015, 10.0197
0.531001, 1.26082, 4.85422
0.511102, 5.45803, 4.21595
0.493361, 5.03574, 9.37238
0.482665, 2.4222, 4.12848
0.502079, 4.46762, 9.302
0.476532, 3.18202, 5.06752
0.505854, 6.27261, 8.86221
0.503135, 4.3824, 9.1084
0.494815, 7.42222, 2.75803
0.508572, 3.58307, 2.8515
0.496202, 8.76828, 7.04723
0.526454, 7.44891, 5.75731
0.481591, 3.02936, 8.75974
0.495049, 4.81369, 1.7576
0.488917, 7.08271, 9.22814
0.499128, 3.74326, 9.31212
0.500144, 9.93098, 7.80853
0.513523, 6.37403, 8.2849
0.49978, 1.53572, 9.25129
0.484199, 4.9295, 4.68221
0.492673, 1.77842, 6.22583
0.488428, 6.29809, 1.68753
0.51085, 8.15786, 4.59156
0.49842, 5.79543, 10.2743
0.497239, 4.74326, 4.46483
0.481592, 9.73856, 10.5553
0.492542, 8.53671, 4.96925
0.492279, 3.96672, 4.07134
0.49136, 10.1845, 2.35577
0.486977, 7.75992, 2.55725
0.498437, 7.74741, 1.57264
0.497728, 8.61095, 5.04661
0.502679, 6.50567, 2.20614
0.497544, 4.04156, 2.81818
0.506686, 7.26247, 9.94628
0.495511, 4.57203, 9.09008
0.487226, 8.50707, 8.03302
0.505589, 9.72892, 9.50248
0.494809, 4.29201, 10.0842
0.487414, 3.71199, 10.2611
0.515461, 2.10641, 8.60059
0.481011, 10.4821, 1.49867
0.513437, 4.9304, 10.4181
0.464923, 9.45258, 3.43859
0.493273, 10.0447, 5.4978
0.480794, 5.79392, 6.90885
0.499784, 9.76908, 9.15646
0.488644, 2.33436, 7.93555
0.497269, 8.95874, 7.54988
0.508999, 6.10171, 7.58924
0.490266, 3.94004, 9.21472
0.517578, 9.77059, 9.72908
0.482166, 9.62598, 5.73069
0.506064, 2.34987, 7.7454
0.500257, 8.2474, 7.47323
0.496669, 1.44057, 9.22832
0.484883, 9.55568, 3.75866
0.487312, 3.72773, 1.74787
0.502429, 4.15957, 1.93837
0.507019, 9.45675, 9.75241
0.506147, 5.19134, 3.98368
0.483829, 2.75141, 3.99188
0.491276, 2.18072, 2.47747
0.507618, 10.3257, 6.33206
0.487097, 6.61832, 5.30661
0.504437, 9.9368, 1.35334
0.485059, 1.37459, 10.2797
0.494855, 5.14681, 10.0463
0.496955, 1.03737, 2.73748
0.507858, 10.5885, 10.083
0.523348, 10.2496, 4.54907
0.494333, 9.6497, 8.80069
0.496281, 10.9715, 8.72137
0.48394, 5.67732, 2.23604
0.494653, 4.27792, 8.43986
0.503234, 3.57215, 3.80777
0.48492, 1.98658, 4.00802
0.472087, 2.38341, 5.09091
0.51132, 2.33559, 8.69074
0.516105, 3.52926, 6.19839
0.495374, 5.65101, 6.49129
0.489707, 1.42752, 8.07042
0.492302, 9.68542, 10.4896
0.493194, 4.51862, 4.98093
0.498592, 1.20204, 1.84399
0.475395, 2.49621, 6.34534
0.49871, 6.65541, 8.23157
0.508264, 10.2026, 9.15775
0.49283, 5.85351, 5.37805
0.485395, 10.9028, 6.78233
0.494301, 9.2473, 1.02281
0.495894, 10.4365, 6.30123
0.485926, 10.6166, 1.20406
0.492267, 3.18271, 7.17673
0.481023, 10.6549, 4.52942
0.485902, 10.8118, 5.01714
0.497903, 8.45204, 4.89666
0.493775, 10.4098, 2.37409
0.487455, 9.26429, 10.1747
0.505852, 4.09317, 5.72894
0.519487, 5.27245, 9.22739
0.475957, 6.5847, 2.48204
0.489801, 5.70845, 8.65
0.500999, 9.75196, 1.59226
0.482793, 10.3457, 7.08349
0.497342, 6.98888, 6.95956
0.503495, 4.90765, 7.75101
0.488571, 5.94238, 4.45526
0.493753, 1.75933, 4.10814
0.49945, 1.29332, 4.03935
0.505181, 7.44024, 10.389
0.497982, 8.12538, 3.68334
0.504685, 10.5258, 10.1912
0.491297, 4.00455, 2.96622
0.47516, 2.47415, 6.10738
0.489972, 10.0729, 4.46776
0.513185, 3.37016, 1.55681
0.483435, 9.27535, 9.78376
0.509554, 3.43657, 8.63147
0.507902, 3.99488, 2.69995
0.506484, 2.6007, 10.9158
0.519289, 4.67446, 1.2462
0.518945, 7.35312, 3.98796
0.505916, 9.91953, 5.86195
0.492338, 6.46522, 10.0014
0.501743, 2.59842, 1.47826
0.505661, 5.49214, 4.78959
0.486013, 7.04691, 1.54439
0.514802, 4.3747, 7.99326
0.499384, 2.85424, 2.54894
0.494843, 4.12135, 7.79137
0.509814, 3.38945, 6.20851
0.492231, 3.35119, 8.35602
0.493338, 6.92883, 4.1816
0.480636, 7.81574, 7.11554
0.509521, 7.87435, 8.05658
0.481898, 3.93958, 2.93812
0.50197, 2.44194, 2.40065
0.507017, 9.36922, 9.79643
0.476028, 9.28535, 6.15338
0.499064, 3.67207, 1.95096
0.491157, 9.35677, 10.6493
0.499244, 6.44493, 5.86306
0.469248, 7.01148, 2.77518
0.482543, 6.09663, 5.17123
0.477215, 10.2363, 10.9923
0.491849, 1.61123, 2.95577
0.480104, 2.1648, 9.61097
0.496117, 1.89506, 8.38681
0.502102, 5.27594, 4.02242
0.512002, 4.75393, 10.4337
0.482452, 4.49367, 5.88332
0.502568, 9.30685, 3.22436
0.519049, 4.57682, 6.46917
0.515667, 10.4319, 4.15769
0.479671, 6.25323, 4.86643
0.494682, 7.90383, 3.90537
0.512425, 3.89615, 7.85966
0.483504, 1.75074, 10.1292
0.486122, 2.84564, 1.47996
0.493506, 6.23721, 10.0733
0.483312, 5.52134, 3.79174
0.472575, 10.6844, 10.2695
0.516605, 10.1671, 9.2526
0.512112, 5.23636, 7.72642
0.491908, 1.83223, 3.49472
0.498225, 5.66254, 9.18059
0.498209, 9.86381, 10.963
0.510294, 1.84848, 9.64112
0.472025, 10.535, 1.0956
0.490004, 3.54818, 1.85397
0.509052, 5.71092, 1.90114
0.512406, 2.54024, 6.80521
0.487073, 9.14852, 8.93945
0.489477, 6.49376, 4.29118
0.498171, 5.03177, 9.24306
0.503171, 2.23811, 9.92979
0.503349, 3.74287, 7.17282
0.50262, 2.28661, 8.23324
0.48548, 9.72634, 7.36598
0.507771, 9.5367, 1.29364
0.516613, 5.65306, 7.19737
0.519295, 8.14117, 10.1101
0.480582, 5.39505, 1.35145
0.481605, 9.23602, 9.09589
0.50694, 4.85407, 10.1472
0.483405, 8.5474, 7.66265
0.513248, 6.37568, 3.54115
0.497942, 8.38439, 9.33163
0.48919, 9.77999, 9.2849
0.480849, 10.5772, 2.75803
0.491208, 10.4042, 4.97053
0.493143, 7.45156, 8.73486
0.468072, 10.4705, 4.28064
0.491314, 9.14261, 10.597
0.500588, 8.94748, 5.28937
0.501019, 1.4455, 5.57899
0.502258, 5.25605, 9.23418
0.494121, 2.80085, 7.78401
0.480516, 10.9632, 9.31115
0.487691, 3.95652, 4.29087
0.503476, 7.84643, 1.67764
0.493421, 2.75382, 10.8186
0.492885, 7.88609, 2.29469
0.492946, 1.89208, 1.65325
0.499058, 6.1595, 6.02463
0.490787, 1.86554, 10.1049
0.510972, 1.59165, 9.61324
0.51203, 3.36899, 1.22111
0.4937, 10.5792, 5.13107
0.502162, 4.10255, 2.75424
0.501083, 8.37955, 3.10321
0.496893, 10.4137, 5.71337
0.517532, 9.96637, 8.40954
0.489154, 1.54352, 3.99812
0.501814, 4.16182, 3.39905
0.479387, 6.15625, 7.89158
0.516921, 9.34841, 7.25286
0.487725, 7.35861, 1.21504
0.485703, 9.5418, 6.36249
0.511068, 7.22358, 10.8214
0.480252, 6.68721, 1.69369
0.481901, 7.19365, 4.20136
0.483219, 10.5515, 4.72703
0.480453, 2.40228, 3.84344
0.494289, 3.77205, 5.99287
0.500957, 1.56012, 7.35209
0.495533, 7.19194, 4.90107
0.495244, 1.42072, 3.82213
0.481912, 3.45099, 8.02085
0.499394, 2.95011, 1.45074
0.508747, 4.06308, 9.61831
0.487522, 7.1436, 2.06095
0.48528, 10.8196, 2.96343
0.502322, 10.8426, 5.04675
0.497272, 10.4592, 3.12937
0.534265, 6.71172, 10.249
0.511873, 3.67789, 6.9987
0.483526, 1.84161, 9.36592
0.476259, 9.26245, 1.57136
0.477856, 10.1172, 4.5119
0.486419, 6.86914, 5.54434
0.482927, 5.95354, 4.39553
0.473152, 6.8106, 4.18651
0.467501, 3.72804, 1.2801
0.487178, 10.7345, 2.59205
0.507122, 5.86589, 1.23997
0.485391, 7.07742, 3.01181
0.485469, 4.24739, 10.5961
0.49184, 10.0485, 10.0574
0.484395, 3.0052, 2.19906
0.506464, 4.58725, 7.89412
0.494153, 5.28293, 10.6219
0.496076, 1.01834, 7.35291
0.498905, 10.6241, 9.65633
0.515884, 1.09558, 7.60046
0.484572, 7.04393, 7.63507
0.506372, 5.14543, 10.055
0.51741, 3.01135, 8.03935
0.49838, 1.33096, 7.30482
0.496357, 9.97892, 3.4156
0.507145, 2.49669, 8.06951
0.50159, 6.1648, 1.54311
0.4841, 7.09069, 2.80139
0.499276, 8.67118, 2.35454
0.494439, 3.84504, 10.2244
0.471921, 1.79029, 2.09031
0.468072, 6.42715, 1.08075
0.474632, 8.85463, 9.18157
0.484271, 4.37282, 1.17503
0.51598, 1.02741, 1.42573
0.497293, 8.52691, 8.84854
0.498675, 6.13912, 1.73245
