Selfish Miner Profit, Block Vakue
0.541111, 2499951064
0.53942, 2500118455
0.531024, 2500005279
0.532959, 2500069833
0.553165, 2500099171
0.522428, 2499980411
0.525876, 2499978199
0.536222, 2500101298
0.553832, 2500023309
0.526079, 2500021077
0.532469, 2500025142
0.557671, 2499902618
0.567668, 2500040859
0.5408, 2500027845
0.538986, 2500068891
0.530077, 2499984799
0.522477, 2499966521
0.538811, 2500033494
0.52092, 2499948028
0.520369, 2500000691
0.53137, 2500048492
0.532391, 2499979408
0.522509, 2500015246
0.534097, 2500015797
0.528515, 2499966349
0.53195, 2499954885
0.519116, 2500017842
0.525182, 2500073771
0.536718, 2500032937
0.532594, 2500009176
0.538841, 2499941143
0.513587, 2499922602
0.525049, 2499953912
0.523629, 2500094842
0.527111, 2499991281
0.545205, 2500014941
0.530805, 2499986675
0.531391, 2499918756
0.538407, 2500019515
0.524465, 2500025696
0.538834, 2500024936
0.518812, 2499927238
0.535131, 2500015567
0.522057, 2500051121
0.544285, 2499949278
0.521136, 2499991932
0.545195, 2500026233
0.548703, 2500012755
0.538211, 2499880553
0.555455, 2499961426
0.517434, 2500040311
0.51458, 2499915966
0.54683, 2499958373
0.51921, 2499930395
0.536395, 2499984321
0.534518, 2499949816
0.527658, 2500056331
0.550132, 2500028113
0.545203, 2500021330
0.538733, 2500018018
0.539667, 2500059603
0.5086, 2499958993
0.534925, 2500005384
0.556047, 2499984168
0.523556, 2500008032
0.541902, 2499959435
0.542909, 2500006184
0.509519, 2499951318
0.518273, 2500059173
0.517564, 2500008425
0.528201, 2499967648
0.540046, 2500007252
0.539061, 2499961847
0.534271, 2500057250
0.527571, 2500026200
0.545604, 2500050110
0.525126, 2499958979
0.541482, 2499983687
0.538233, 2499993905
0.536955, 2499950332
0.525586, 2500020590
0.519475, 2500056400
0.508503, 2500024933
0.52893, 2500040608
0.535592, 2500035809
0.529024, 2499936779
0.527498, 2499940516
0.526722, 2499932041
0.5326, 2499916181
0.536332, 2500003011
0.543023, 2499957740
0.542888, 2500040362
0.540544, 2500068809
0.540639, 2500035022
0.548438, 2499990945
0.531479, 2500018686
0.531555, 2499995352
0.532303, 2499982553
0.549279, 2500032379
0.522372, 2500017593
0.555012, 2500026902
0.523113, 2500040726
0.525319, 2500043613
0.532697, 2499960898
0.52049, 2500082132
0.553007, 2500013940
0.552614, 2500047607
0.50447, 2500053619
0.541657, 2500022289
0.531008, 2499935318
0.525007, 2499910129
0.517632, 2499973309
0.520602, 2500020008
0.544748, 2499978041
0.534994, 2499924772
0.544789, 2499998210
0.538844, 2499945125
0.524836, 2499988211
0.540311, 2499974923
0.544753, 2500033031
0.517243, 2500052643
0.529295, 2500088825
0.524437, 2499973925
0.517362, 2500044461
0.5044, 2499975058
0.541202, 2499978042
0.538256, 2499944788
0.541337, 2500002563
0.540203, 2500066237
0.534357, 2499917965
0.53794, 2500129354
0.554252, 2499953055
0.530957, 2500064955
0.525007, 2499955049
0.523539, 2499990406
0.535289, 2500085219
0.562105, 2500063246
0.517484, 2500001208
0.535567, 2499894090
0.548208, 2500035369
0.519413, 2499944256
0.543301, 2499979170
0.543839, 2500025095
0.524171, 2499923967
0.542343, 2499995874
0.561916, 2500023108
0.520358, 2500055817
0.554519, 2500037718
0.53106, 2500032722
0.532153, 2500041787
0.541627, 2499964247
0.554868, 2500043874
0.538119, 2499955733
0.527786, 2499990298
0.537548, 2500103779
0.544026, 2500019061
0.52785, 2500006480
0.537855, 2500066607
0.515041, 2499889220
0.52765, 2499990594
0.53635, 2499940599
0.52348, 2499983456
0.508123, 2499982226
0.521471, 2499994977
0.530331, 2499958587
0.534717, 2500023709
0.542967, 2499902446
0.544577, 2500081873
0.52762, 2499956070
0.535198, 2499935977
0.523455, 2499951907
0.552818, 2499975975
0.533966, 2500050600
0.521672, 2499928144
0.531297, 2500089898
0.531162, 2500021597
0.521525, 2499945580
0.519231, 2499946769
0.547691, 2499936588
0.52613, 2500058495
0.5544, 2499974598
0.5328, 2500014224
0.532211, 2499944153
0.521063, 2500058536
0.514802, 2499953745
0.531971, 2499985797
0.536777, 2500085892
0.53971, 2499953219
0.54197, 2500028697
0.528199, 2499965614
0.526371, 2499972479
0.53381, 2500010408
0.519103, 2499999240
0.533462, 2500022175
0.518097, 2500031650
0.535953, 2500027298
0.52038, 2500067298
0.533496, 2499948375
0.540015, 2500049851
0.523195, 2500058601
0.527701, 2500020992
0.517617, 2499991566
0.51666, 2500023488
0.528603, 2500022084
0.508699, 2499986321
0.533183, 2499937470
0.535077, 2500065791
0.550108, 2499998617
0.534454, 2500126030
0.511661, 2500020599
0.533315, 2500007077
0.530042, 2499990486
0.530398, 2499968991
0.526906, 2500083112
0.53682, 2499982220
0.521011, 2500045919
0.534453, 2500046048
0.53882, 2499998110
0.536983, 2499977038
0.54194, 2499920485
0.548533, 2500031806
0.53858, 2500011952
0.52383, 2500003614
0.524607, 2500068517
0.523992, 2499947535
0.524876, 2499955148
0.533768, 2499953895
0.520029, 2500036625
0.529102, 2499972773
0.532539, 2499953209
0.528327, 2500017215
0.51776, 2500024139
0.534057, 2499966234
0.547604, 2500028273
0.519841, 2500048088
0.530545, 2499973604
0.533579, 2500015190
0.535312, 2499926231
0.522077, 2499975892
0.532413, 2499982007
0.52505, 2500037985
0.529933, 2499956626
0.536908, 2499952177
0.533146, 2499958355
0.526455, 2500001554
0.544589, 2499978074
0.528431, 2500006893
0.508759, 2499933351
0.534504, 2500187466
0.536141, 2499938772
0.542652, 2499905025
0.522516, 2499982846
0.527778, 2500115326
0.542875, 2500015269
0.525316, 2499944738
0.532661, 2500024766
0.534841, 2500009887
0.535989, 2499994507
0.525621, 2499959224
0.521931, 2500135821
0.523801, 2499917040
0.540165, 2500043087
0.540492, 2499946823
0.536149, 2499910671
0.535321, 2500017329
0.54336, 2499977271
0.526141, 2500076641
0.540719, 2499938368
0.534007, 2500012794
0.546485, 2499961186
0.538536, 2500017824
0.542544, 2500049704
0.517841, 2500090490
0.539759, 2500022169
0.529478, 2500074927
0.536482, 2499996053
0.535278, 2500034993
0.531697, 2499970817
0.536647, 2499888833
0.527345, 2499977481
0.541451, 2499915663
0.534621, 2499980083
0.557165, 2500018019
0.537726, 2499911176
0.51606, 2500077417
0.549373, 2499927196
0.529874, 2499977224
0.52759, 2499994718
0.526505, 2499958587
0.537226, 2500021161
0.522559, 2499940440
0.535506, 2499966788
0.538731, 2500043991
0.534288, 2500031975
0.516657, 2500014729
0.538778, 2500040469
0.529876, 2500010305
0.534351, 2499999701
0.540629, 2500055547
0.522808, 2499953983
0.527046, 2499933963
0.518681, 2500118572
0.535748, 2499900795
0.551703, 2499935335
0.541275, 2500091215
0.520413, 2499959997
0.52427, 2499995400
0.558092, 2500087704
0.527482, 2500014848
0.528881, 2499926221
0.525995, 2500002882
0.520471, 2500071259
0.519013, 2500005431
0.543628, 2499960931
0.527411, 2500033793
0.533775, 2499920614
0.536776, 2500054989
0.523701, 2499976271
0.552833, 2500062207
0.526717, 2499900974
0.53951, 2500022887
0.527441, 2500051999
0.502202, 2500002494
0.526147, 2499978077
0.537392, 2499978275
0.527372, 2499922889
0.532391, 2499891464
0.527055, 2499939037
0.539596, 2500030223
0.535657, 2500022307
0.532377, 2499999522
0.549865, 2499961097
0.546237, 2500086397
0.532558, 2500020649
0.522963, 2500019478
0.526157, 2500158673
0.544332, 2499998444
0.533582, 2499923630
0.534992, 2500010623
0.515268, 2499966335
0.546831, 2499923854
0.519139, 2499923902
0.524316, 2499985429
0.543567, 2499969463
0.531146, 2500081196
0.532511, 2499976590
0.534364, 2500001936
0.54294, 2500006284
0.537342, 2500068595
0.542205, 2499964347
0.53622, 2499916341
0.508685, 2500027418
0.526386, 2499874083
0.527405, 2500035259
