Selfish Miner Profit, Block Vakue
0.954608, 12748550
0.974205, 12754326
0.986295, 12754349
0.979869, 12761475
0.968681, 12755737
0.97275, 12755700
0.951306, 12755835
0.937289, 12761388
0.983536, 12758095
0.992755, 12760462
0.979672, 12751599
0.966799, 12751265
0.953958, 12760151
0.978563, 12754504
0.974409, 12757821
0.955634, 12748656
0.953675, 12759291
0.987023, 12756706
0.933877, 12751024
0.995319, 12758298
0.998492, 12756593
0.979407, 12761270
0.959921, 12755534
0.994972, 12751209
0.973261, 12752909
0.990793, 12757450
0.979543, 12755799
0.957837, 12751603
0.933658, 12763566
0.988549, 12755479
0.98845, 12760092
0.946698, 12762188
0.930957, 12753699
0.997105, 12753541
0.995602, 12762340
0.97846, 12756767
0.946706, 12756608
0.997088, 12756898
0.948181, 12748143
0.991826, 12758021
0.956712, 12757091
0.994607, 12760024
0.950317, 12754013
0.998677, 12752707
0.990144, 12757495
0.961149, 12751386
0.956168, 12755151
0.993641, 12758566
0.990183, 12753628
0.981939, 12756191
0.976471, 12756230
0.993252, 12752695
0.987861, 12751876
0.99545, 12756376
0.987253, 12760373
0.991515, 12757455
0.983581, 12755757
0.993995, 12750895
0.982504, 12749570
0.968662, 12751807
0.970507, 12761879
0.95272, 12754476
0.999583, 12756169
0.950465, 12754147
0.990775, 12749295
0.996967, 12756496
0.978855, 12756938
0.932761, 12756883
0.999357, 12749901
0.980818, 12756214
0.996075, 12758754
0.992965, 12751476
0.971851, 12754522
0.98739, 12756976
0.9888, 12756013
0.955801, 12746567
0.979031, 12752343
0.953597, 12757982
0.986504, 12749096
0.968461, 12752125
0.987642, 12750127
0.971268, 12753979
0.975206, 12751514
0.980011, 12759127
0.982908, 12757110
0.966971, 12756626
0.980239, 12756389
0.99851, 12759361
0.972885, 12752170
0.993416, 12755486
0.999453, 12753968
0.971219, 12755675
0.958624, 12752201
0.980192, 12755543
0.996474, 12751621
0.983274, 12759330
0.911975, 12755703
0.991164, 12752788
0.987708, 12755620
0.98993, 12752373
0.939144, 12759192
0.936178, 12756974
0.994326, 12758682
0.998208, 12752169
0.990299, 12753933
0.984818, 12754663
0.992555, 12751551
0.988114, 12756573
0.984368, 12759132
0.964593, 12756883
0.970113, 12758003
0.950911, 12757660
0.998816, 12750583
0.995241, 12750850
0.950219, 12750244
0.95665, 12749112
0.971021, 12755317
0.953415, 12752080
0.974765, 12757986
0.940451, 12760018
0.98027, 12757604
0.953634, 12754452
0.968929, 12756437
0.986807, 12754767
0.974151, 12753852
0.962339, 12757415
0.958168, 12756359
0.959169, 12757024
0.998168, 12758012
0.986459, 12758218
0.982295, 12752306
0.993008, 12760970
0.987672, 12756097
0.979838, 12758503
1, 12758933
0.965066, 12756694
0.98528, 12750478
0.978344, 12748679
0.9917, 12753192
0.980828, 12756531
0.970182, 12753530
0.975777, 12749725
0.966235, 12754971
0.967615, 12751179
0.998866, 12755944
0.959946, 12753307
0.968979, 12757462
0.975823, 12758863
0.99285, 12761449
0.931705, 12753236
0.957678, 12758279
0.965584, 12753317
0.971159, 12753530
0.985932, 12751155
0.96983, 12755285
0.974481, 12759835
0.995572, 12749239
0.982201, 12764345
0.971628, 12751745
0.96924, 12759743
0.95967, 12751888
0.943489, 12754413
0.973715, 12761191
0.978082, 12759621
0.994983, 12755188
0.993548, 12747534
0.966256, 12757629
0.988507, 12751117
0.991006, 12753611
0.998454, 12756895
0.971127, 12749668
0.989396, 12754804
0.963233, 12756753
0.987173, 12759090
0.964629, 12757797
0.982145, 12757440
0.995669, 12758087
0.962462, 12752545
0.943152, 12758237
0.999949, 12751937
0.974782, 12754406
0.990326, 12762517
0.960167, 12756463
0.984879, 12755564
0.978241, 12759861
0.96421, 12747186
0.991434, 12754427
0.969316, 12750856
0.995229, 12753917
0.968671, 12753829
0.956893, 12754740
0.96885, 12752141
0.972685, 12756796
0.974307, 12748130
0.968183, 12760952
0.995108, 12751961
0.98682, 12750526
0.992916, 12751663
0.99267, 12753383
0.975768, 12758717
0.983381, 12749966
0.945821, 12761525
0.987311, 12756645
0.987606, 12751211
0.999014, 12751296
0.970246, 12750569
0.964359, 12759281
0.967092, 12753284
0.97786, 12756118
0.996509, 12751110
0.967955, 12759284
0.983223, 12751795
0.972057, 12754084
0.995667, 12761239
0.947413, 12751757
0.996422, 12757152
0.992534, 12752642
0.984431, 12753133
0.949661, 12755845
0.985051, 12755044
0.963689, 12756686
0.973315, 12757363
0.989393, 12757052
0.998414, 12759910
0.951663, 12751411
0.978787, 12758664
0.961967, 12759289
0.974424, 12756601
0.995182, 12754496
0.988623, 12756780
0.958302, 12756679
0.972701, 12754122
0.980337, 12750632
0.953261, 12759803
0.961622, 12755000
0.98977, 12764107
0.988886, 12756573
0.996474, 12755607
0.994534, 12754419
0.976531, 12752884
0.99481, 12761040
0.981588, 12753829
0.978526, 12758383
0.961033, 12758392
0.998993, 12754964
0.951574, 12753458
0.998039, 12749419
0.978027, 12757374
0.999662, 12755955
0.982781, 12755360
0.99454, 12759997
0.959005, 12751351
0.971503, 12751895
0.958829, 12751805
0.986778, 12757719
0.978132, 12753154
0.991373, 12751756
0.977063, 12756332
0.997327, 12756826
0.993647, 12752687
0.991838, 12757122
0.991009, 12758538
0.994666, 12753213
0.971991, 12756187
0.967741, 12749829
0.970012, 12753377
0.970092, 12753813
0.973327, 12757816
0.938937, 12752000
0.992496, 12751683
0.933105, 12752124
0.972068, 12755212
0.949995, 12753532
0.987146, 12755594
0.978947, 12750338
0.977282, 12768497
0.942235, 12750725
0.968012, 12748315
0.959545, 12753873
0.989655, 12763342
0.975275, 12756192
0.989628, 12751151
0.996328, 12756871
0.973212, 12755808
0.959502, 12754706
0.996737, 12752186
0.991092, 12764807
0.977088, 12749173
0.975499, 12758180
0.973074, 12751300
0.971319, 12748718
0.98721, 12756340
0.961958, 12753475
0.970459, 12760578
0.923548, 12750696
0.99638, 12756016
0.971904, 12752326
0.990093, 12756375
0.968848, 12758653
0.997855, 12761568
0.969602, 12756686
0.98327, 12760456
0.954669, 12754817
0.968121, 12757602
0.963794, 12753014
0.972651, 12747158
0.970232, 12753490
0.963786, 12749075
0.976613, 12753676
0.992026, 12756389
0.963915, 12748754
0.965876, 12760633
0.99447, 12749898
0.985388, 12753472
0.992067, 12754721
0.954719, 12752141
0.973036, 12756614
0.99048, 12750844
0.990336, 12752726
0.991908, 12758245
0.993426, 12757386
0.987658, 12756154
0.956471, 12757993
0.99206, 12755838
0.95901, 12755077
0.985334, 12759071
0.962294, 12751812
0.926891, 12750382
0.98146, 12763574
0.985835, 12748013
0.979651, 12750480
0.961537, 12761619
0.988585, 12752241
0.949965, 12754770
0.946997, 12761368
0.956744, 12756162
0.989333, 12749829
0.979249, 12755307
0.985015, 12760193
0.98475, 12755489
0.988341, 12752308
0.979668, 12757516
0.99804, 12749428
0.970001, 12759031
0.964981, 12753404
0.928958, 12759547
0.980311, 12748025
0.995886, 12756737
0.976143, 12758817
0.966494, 12755280
0.969732, 12753533
0.960744, 12753547
0.97516, 12749591
0.944896, 12747346
0.951512, 12750744
0.974972, 12757261
0.995925, 12756695
0.975953, 12755064
0.953836, 12752320
0.976717, 12761275
0.976182, 12756577
0.971509, 12756493
0.951334, 12766440
0.988193, 12754987
0.977452, 12749644
0.964704, 12755860
0.960851, 12752694
0.966712, 12749660
0.986079, 12749663
0.956712, 12754058
0.992091, 12752917
0.978777, 12760903
0.996864, 12753426
0.987505, 12755240
0.978257, 12755550
0.989388, 12760003
0.975777, 12752552
0.97841, 12749123
0.979083, 12757061
0.96661, 12746105
0.968501, 12757621
