Selfish Miner Profit, Selfish Miner Network Delay, Honest Miner Network Delay
0.420395, 1.90898, 2.65262
0.455687, 5.79894, 3.80159
0.442077, 2.28964, 6.29723
0.438274, 9.61712, 3.28282
0.445901, 1.48498, 9.16208
0.439689, 6.13055, 5.26455
0.455368, 4.59521, 5.25764
0.436059, 6.42091, 3.82667
0.443522, 3.68717, 8.01594
0.456213, 1.69985, 3.56246
0.435124, 1.01417, 8.69266
0.437183, 4.8252, 2.30887
0.457528, 1.30971, 4.11525
0.429505, 1.74551, 5.74206
0.444815, 10.7959, 8.81818
0.455061, 3.73084, 2.68032
0.454862, 5.69035, 5.4943
0.438948, 3.5645, 4.54057
0.429016, 2.28839, 3.55026
0.443235, 7.91752, 3.95612
0.453728, 10.372, 5.36651
0.430984, 9.20657, 10.5098
0.451231, 3.76363, 7.91914
0.451796, 3.14675, 6.10986
0.430127, 7.23476, 8.14631
0.436652, 6.02997, 2.75952
0.443442, 4.84114, 3.97729
0.440218, 7.17968, 2.51031
0.436285, 9.91169, 10.2656
0.434527, 6.92713, 3.85183
0.442196, 7.11887, 1.33951
0.448364, 2.38565, 1.54892
0.446809, 6.46619, 6.44764
0.456025, 9.74776, 5.88253
0.450206, 8.83948, 4.79323
0.437373, 4.07195, 1.86866
0.445397, 7.9644, 3.06573
0.42668, 8.63476, 4.40088
0.440821, 4.37186, 1.86755
0.433588, 9.39004, 4.83359
0.448855, 5.68033, 4.07055
0.452599, 6.876, 10.7228
0.432932, 9.61881, 4.44891
0.426943, 5.25326, 1.86539
0.441143, 1.95473, 4.59689
0.440899, 4.2449, 4.36684
0.444842, 6.2579, 7.64007
0.438824, 10.7455, 8.77549
0.448781, 10.7337, 4.29859
0.446147, 1.20307, 4.63106
0.433756, 2.91077, 10.7632
0.437731, 2.80098, 7.65562
0.461515, 4.71542, 5.42275
0.447171, 4.71196, 9.84699
0.453368, 1.29626, 10.0188
0.421576, 9.05457, 6.25724
0.446753, 1.74965, 2.26682
0.428693, 5.22446, 5.02098
0.455887, 3.64142, 8.58859
0.443137, 1.8007, 7.69923
0.440251, 2.61021, 5.22165
0.446473, 9.0676, 4.78706
0.44372, 3.4604, 6.03975
0.446259, 4.63843, 4.46197
0.451139, 8.49338, 8.7515
0.439854, 7.70421, 7.6335
0.453752, 2.76838, 5.25729
0.446934, 6.34149, 2.77628
0.426028, 8.99217, 6.38105
0.446679, 6.1902, 8.58245
0.440498, 4.30357, 3.24275
0.436072, 10.2828, 1.76397
0.4541, 3.051, 2.75165
0.460443, 10.0987, 5.56555
0.427703, 2.08462, 5.41827
0.431438, 6.77948, 9.64618
0.430982, 10.1908, 6.82423
0.429664, 2.3267, 2.38607
0.437207, 2.73787, 5.07699
0.431815, 8.20558, 4.84744
0.437743, 9.94999, 2.87288
0.443677, 5.70752, 9.34447
0.43761, 6.27872, 3.6537
0.465543, 3.24139, 7.07702
0.44039, 2.04734, 6.91896
0.449216, 8.4856, 10.0486
0.439393, 2.1277, 7.51165
0.435191, 2.50774, 6.11112
0.437119, 6.51886, 1.62277
0.435519, 5.71305, 8.08646
0.450484, 6.59748, 10.7398
0.436024, 10.3536, 1.51686
0.426977, 2.8317, 4.16697
0.442137, 8.08986, 10.6646
0.432114, 7.51701, 4.59945
0.458395, 10.9223, 8.53233
0.435609, 7.53284, 4.71053
0.450501, 7.18916, 7.97415
0.446926, 4.41073, 5.53155
0.45257, 2.44886, 6.21702
0.433517, 6.90962, 9.6182
0.477583, 4.57515, 9.90776
0.450717, 8.96666, 7.28139
0.442315, 3.86057, 9.17705
0.435329, 7.36274, 1.65289
0.422483, 5.37374, 10.9625
0.438068, 2.64993, 1.7926
0.445191, 7.43995, 7.73025
0.445273, 9.06781, 2.49353
0.445469, 10.015, 5.32882
0.458484, 5.8092, 4.75717
0.436268, 3.41758, 8.28927
0.450199, 9.42203, 9.46752
0.460305, 9.89858, 5.89494
0.438352, 3.75491, 2.23431
0.429336, 2.07792, 3.28692
0.438444, 5.88922, 3.62
0.436711, 3.66513, 6.45696
0.451866, 1.18224, 2.8732
0.411623, 9.48249, 4.50018
0.440679, 2.91762, 3.53942
0.459377, 3.54992, 3.74283
0.435523, 9.32688, 1.06719
0.428211, 8.9485, 9.90626
0.437576, 6.04259, 4.51291
0.450726, 1.31181, 7.43557
0.420564, 8.33948, 7.76417
0.440709, 4.27871, 1.35796
0.440028, 2.54807, 1.48247
0.439064, 10.7194, 10.8036
0.448448, 10.8593, 3.00507
0.444051, 3.26111, 5.53804
0.438501, 1.45129, 6.25467
0.458046, 7.77265, 5.41678
0.425425, 10.9698, 9.25347
0.438435, 1.28042, 5.42142
0.436052, 7.17255, 9.34771
0.443168, 2.00233, 1.43161
0.443256, 9.99887, 7.82309
0.453237, 1.93464, 9.86755
0.444803, 9.79922, 1.89216
0.421411, 5.47799, 1.75424
0.443014, 1.52161, 4.09848
0.462041, 5.62031, 9.41331
0.440386, 6.45384, 5.27173
0.442747, 8.79191, 4.54217
0.45282, 6.48378, 7.47136
0.46089, 5.98342, 10.1708
0.437818, 3.95858, 1.17607
0.453347, 3.37175, 7.61246
0.452308, 2.18013, 8.34241
0.4408, 2.88941, 1.71084
0.443731, 3.96117, 2.06797
0.433726, 7.78373, 9.57151
0.444208, 2.84902, 4.9074
0.45083, 3.42405, 7.83136
0.437937, 2.7044, 9.45299
0.451514, 10.4362, 7.18131
0.438052, 1.97441, 9.22765
0.421294, 7.89434, 7.04306
0.446749, 7.11588, 2.18423
0.447175, 10.6088, 2.72968
0.447481, 5.08601, 5.7394
0.431633, 9.16134, 2.10022
0.464479, 5.47041, 4.41515
0.45561, 6.34573, 10.1929
0.436861, 1.72299, 10.1731
0.449992, 3.77905, 8.90535
0.428731, 4.15774, 2.50453
0.426935, 7.77236, 5.49723
0.437904, 7.06363, 10.2026
0.461019, 4.03452, 5.70431
0.454125, 1.76087, 9.70979
0.43938, 8.82778, 7.48526
0.439305, 4.76636, 9.23522
0.430106, 1.20253, 5.48955
0.415637, 7.27176, 1.20021
0.435259, 10.216, 3.21688
0.478668, 8.04772, 10.164
0.445757, 5.0974, 9.80335
0.428325, 3.6603, 5.69101
0.425127, 1.38274, 8.53343
0.43637, 5.3453, 3.04372
0.449199, 10.0314, 5.76396
0.440671, 8.42406, 8.05469
0.451844, 10.0658, 9.03066
0.443725, 10.8863, 3.56002
0.417384, 10.9605, 1.99342
0.450621, 6.10117, 5.03319
0.427612, 8.39692, 3.90401
0.405213, 5.92123, 3.8253
0.43946, 8.57966, 5.05429
0.439123, 8.00005, 10.825
0.429351, 10.7333, 3.69817
0.432325, 2.74658, 3.07167
0.441263, 1.46254, 3.67191
0.450369, 6.45547, 9.48058
0.440132, 7.04226, 5.49808
0.444118, 7.70282, 9.06476
0.432615, 2.28208, 7.20965
0.447248, 2.67498, 4.22597
0.437912, 3.59712, 9.88351
0.436888, 7.06695, 1.71189
0.455378, 4.32858, 9.61096
0.442045, 4.91342, 2.16344
0.444107, 1.0184, 2.10471
0.447331, 8.40704, 9.72066
0.467119, 6.3835, 7.40793
0.458872, 7.44861, 10.7984
0.44614, 1.48076, 7.9869
0.440083, 7.6394, 8.39219
0.44354, 1.32624, 3.22594
0.440858, 7.06982, 10.3205
0.445282, 9.61282, 4.72657
0.438236, 8.89349, 6.08667
0.446011, 4.59863, 8.42138
0.433742, 5.58185, 5.82661
0.440347, 1.08878, 1.59283
0.448717, 9.32833, 5.68328
0.441048, 10.678, 2.44045
0.453059, 3.82366, 5.95078
0.448943, 4.55846, 6.85498
0.43128, 1.64142, 4.49899
0.431173, 1.64694, 2.57678
0.436714, 4.85421, 1.31802
0.445154, 2.4099, 9.89964
0.444327, 1.52787, 4.61298
0.444899, 10.3103, 7.18097
0.433562, 3.25399, 6.79449
0.443649, 1.30869, 1.38439
0.450228, 10.1326, 6.05826
0.448043, 6.77785, 6.13366
0.434327, 5.28276, 5.06509
0.444671, 10.5511, 9.94567
0.447407, 6.18201, 8.84771
0.451221, 6.64551, 10.6926
0.444976, 1.68697, 5.4894
0.454779, 6.30621, 10.9987
0.439279, 2.99809, 1.17329
0.430561, 8.68384, 1.67045
0.438422, 10.9746, 9.09651
0.449359, 6.99712, 6.70531
0.455704, 7.44722, 10.7504
0.443118, 1.53207, 5.4812
0.430911, 9.21579, 5.08384
0.448484, 3.57102, 6.08314
0.435684, 4.89133, 9.07946
0.446845, 8.62439, 10.8092
0.428147, 7.96739, 1.6248
0.427909, 7.00334, 6.23062
0.439681, 4.03592, 8.94295
0.428555, 9.40131, 9.21631
0.444438, 2.15764, 5.65961
0.446492, 7.62498, 7.16804
0.452782, 3.25974, 8.9628
0.435497, 3.03344, 10.0849
0.45513, 6.57853, 8.62126
0.436386, 6.3767, 7.94198
0.440883, 8.95196, 6.88049
0.440102, 2.62759, 4.81648
