0.205413, 0.894, 0.884
0.191886, 0.92, 0.865
0.208109, 0.885, 0.893
0.197731, 0.941, 0.897
0.200514, 0.864, 0.95
0.197786, 0.907, 0.901
0.208698, 0.87, 0.869
0.20207, 0.904, 0.925
0.205883, 0.905, 0.896
0.201353, 0.912, 0.894
0.198065, 0.87, 0.845
0.181532, 0.881, 0.841
0.205341, 0.855, 0.882
0.196851, 0.821, 0.904
0.201625, 0.943, 0.881
0.202219, 0.929, 0.908
0.205706, 0.832, 0.834
0.190207, 0.917, 0.868
0.206523, 0.897, 0.903
0.194677, 0.906, 0.86
0.211313, 0.965, 0.938
0.196884, 0.893, 0.913
0.199682, 0.878, 0.928
0.198868, 0.874, 0.924
0.200245, 0.891, 0.908
0.199019, 0.894, 0.899
0.205977, 0.886, 0.89
0.208617, 0.918, 0.905
0.209333, 0.908, 0.887
0.205927, 0.871, 0.948
0.191669, 0.902, 0.884
0.19798, 0.892, 0.905
0.20352, 0.859, 0.838
0.196776, 0.839, 0.919
0.19368, 0.925, 0.95
0.195408, 0.887, 0.915
0.193261, 0.878, 0.876
0.201199, 0.879, 0.87
0.201924, 0.942, 0.833
0.209528, 0.885, 0.938
0.204983, 0.836, 0.883
0.199847, 0.848, 0.852
0.19715, 0.855, 0.915
0.204716, 0.876, 0.842
0.210948, 0.909, 0.919
0.198811, 0.858, 0.891
0.202548, 0.933, 0.912
0.19034, 0.892, 0.963
0.195492, 0.881, 0.874
0.206506, 0.88, 0.911
0.188265, 0.884, 0.899
0.20453, 0.859, 0.86
0.199775, 0.887, 0.914
0.201423, 0.864, 0.851
0.199709, 0.873, 0.914
0.202397, 0.894, 0.841
0.189539, 0.848, 0.898
0.195377, 0.863, 0.91
0.20267, 0.901, 0.912
0.198507, 0.852, 0.888
0.203359, 0.909, 0.963
0.19934, 0.839, 0.912
0.198428, 0.895, 0.909
0.202249, 0.888, 0.899
0.205343, 0.852, 0.907
0.198571, 0.921, 0.905
0.201515, 0.894, 0.885
0.203257, 0.906, 0.839
0.193787, 0.915, 0.891
0.199086, 0.882, 0.891
0.199077, 0.876, 0.903
0.203272, 0.88, 0.941
0.190841, 0.85, 0.896
0.195133, 0.899, 0.913
0.204828, 0.915, 0.938
0.213918, 0.888, 0.935
0.199335, 0.884, 0.894
0.213806, 0.95, 0.854
0.204026, 0.877, 0.882
0.191788, 0.875, 0.905
0.208128, 0.89, 0.898
0.209689, 0.841, 0.854
0.198815, 0.902, 0.964
0.194701, 0.932, 0.92
0.198791, 0.859, 0.906
0.210883, 0.896, 0.855
0.204207, 0.939, 0.884
0.203419, 0.908, 0.874
0.196638, 0.881, 0.891
0.209883, 0.907, 0.911
0.195903, 0.9, 0.906
0.199746, 0.925, 0.897
0.202445, 0.867, 0.881
0.197768, 0.894, 0.859
0.190291, 0.896, 0.864
0.196975, 0.909, 0.889
0.19818, 0.897, 0.86
0.20892, 0.876, 0.918
0.208142, 0.89, 0.894
0.205217, 0.927, 0.868
0.200171, 0.866, 0.828
0.202948, 0.903, 0.911
0.208084, 0.889, 0.895
0.199654, 0.833, 0.944
0.21112, 0.915, 0.878
0.193388, 0.931, 0.901
0.194557, 0.894, 0.879
0.197735, 0.905, 0.925
0.203289, 0.896, 0.911
0.205578, 0.919, 0.881
0.199329, 0.909, 0.89
0.204613, 0.871, 0.886
0.204913, 0.848, 0.838
0.198226, 0.955, 0.899
0.196572, 0.894, 0.89
0.197775, 0.877, 0.874
0.212792, 0.912, 0.972
0.207971, 0.94, 0.92
0.19197, 0.889, 0.874
0.192528, 0.898, 0.861
0.202045, 0.832, 0.912
0.201621, 0.923, 0.911
0.209697, 0.83, 0.914
0.208842, 0.926, 0.919
0.200694, 0.874, 0.879
0.208057, 0.875, 0.885
0.203061, 0.845, 0.855
0.205605, 0.905, 0.871
0.1983, 0.893, 0.876
0.200011, 0.871, 0.871
0.189479, 0.873, 0.911
0.204167, 0.907, 0.865
0.206755, 0.965, 0.872
0.19285, 0.877, 0.972
0.195274, 0.877, 0.93
0.202605, 0.904, 0.886
0.203197, 0.845, 0.869
0.207347, 0.869, 0.878
0.201522, 0.913, 0.885
0.207121, 0.873, 0.897
0.199794, 0.896, 0.878
0.201915, 0.891, 0.919
0.209052, 0.877, 0.917
0.210752, 0.897, 0.855
0.20822, 0.895, 0.909
0.203549, 0.861, 0.872
0.196493, 0.873, 0.918
0.194967, 0.858, 0.837
0.20567, 0.863, 0.884
0.200695, 0.845, 0.852
0.191666, 0.923, 0.839
0.198563, 0.876, 0.899
0.202413, 0.865, 0.919
0.197979, 0.903, 0.883
0.209673, 0.873, 0.883
0.188337, 0.856, 0.894
0.197814, 0.913, 0.866
0.200021, 0.939, 0.858
0.204508, 0.886, 0.88
0.199341, 0.908, 0.898
0.211295, 0.924, 0.95
0.200968, 0.944, 0.895
0.220417, 0.899, 0.921
0.199686, 0.89, 0.891
0.204526, 0.896, 0.879
0.204504, 0.919, 0.939
0.205729, 0.827, 0.896
0.201043, 0.824, 0.916
0.204858, 0.908, 0.855
0.204365, 0.856, 0.897
0.207252, 0.903, 0.902
0.204579, 0.931, 0.917
0.194066, 0.866, 0.936
0.203994, 0.878, 0.851
0.1854, 0.876, 0.889
0.194654, 0.922, 0.851
0.207079, 0.832, 0.893
0.213324, 0.928, 0.902
0.209578, 0.894, 0.844
0.202331, 0.953, 0.884
0.206089, 0.911, 0.889
0.20216, 0.85, 0.85
0.212308, 0.869, 0.9
0.196494, 0.885, 0.894
0.196964, 0.874, 0.883
0.204341, 0.896, 0.863
0.190658, 0.901, 0.874
0.204126, 0.923, 0.884
0.208275, 0.939, 0.856
0.208522, 0.873, 0.864
0.185126, 0.839, 0.914
0.200336, 0.868, 0.896
0.206708, 0.912, 0.872
0.200273, 0.877, 0.9
0.192256, 0.949, 0.895
0.208547, 0.912, 0.876
0.203392, 0.919, 0.923
0.197156, 0.918, 0.941
0.204864, 0.915, 0.911
0.204219, 0.876, 0.872
0.19318, 0.951, 0.859
0.201183, 0.888, 0.955
0.209273, 0.897, 0.891
0.20235, 0.874, 0.876
0.201271, 0.805, 0.89
0.200453, 0.85, 0.9
0.21223, 0.834, 0.904
0.203869, 0.877, 0.882
0.191982, 0.92, 0.899
0.216364, 0.89, 0.915
0.204387, 0.882, 0.867
0.203123, 0.858, 0.887
0.197977, 0.846, 0.909
0.201358, 0.856, 0.865
0.204233, 0.89, 0.889
0.20707, 0.904, 0.854
0.19341, 0.907, 0.899
0.207367, 0.908, 0.897
0.203792, 0.91, 0.851
0.195652, 0.867, 0.899
0.208452, 0.935, 0.887
0.2067, 0.906, 0.894
0.197858, 0.934, 0.863
0.203294, 0.882, 0.887
0.204822, 0.883, 0.836
0.201981, 0.859, 0.866
0.213529, 0.909, 0.891
0.214633, 0.926, 0.913
0.209805, 0.922, 0.91
0.202919, 0.852, 0.868
0.200793, 0.887, 0.871
0.205231, 0.872, 0.889
0.205932, 0.911, 0.917
0.199586, 0.904, 0.895
0.197411, 0.933, 0.867
0.203278, 0.87, 0.916
0.19686, 0.845, 0.851
0.204229, 0.883, 0.865
0.202297, 0.919, 0.897
0.212446, 0.876, 0.907
0.197252, 0.877, 0.964
0.191201, 0.894, 0.86
0.217612, 0.925, 0.875
0.20784, 0.832, 0.929
0.207755, 0.896, 0.927
0.203007, 0.941, 0.931
0.196338, 0.87, 0.903
0.204583, 0.94, 0.87
0.190963, 0.915, 0.892
0.196779, 0.907, 0.884
0.198492, 0.884, 0.874
0.199922, 0.921, 0.875
0.195528, 0.865, 0.893
